,Country Name,Country Code,Year,Birth Rate,Population_male,Population_female,Population_total,Median_age,Human Development Index,PM2.5_pollution,Urban population rate,Death_Rate,Population_15_64_rate,Population_65_above,Cotisation sociale,Life_expectancy_in_years,gov_health_exp_as_perc_of_gdp,undernourished_population_rate,population_rate_with_water_access,mortality_cvd_crd_cancer_diabete_30_70,uhc_service_coverage,population_growth_rate,Female_employment_rate,GDP per Capita,female_population_rate_15to44
2514,Norway,NOR,2016,11.3,2636304,2598214,5234519,38.3,0.955,6.594523915,81.485,7.8,3434222.0,864739.0,,82.4073170731707,9.04278946,2.5,99.9999993472911,9.5,,0.880969815359919,58.567,70867.3609970749,39.18395455599082
2515,Nepal,NPL,2016,21.764,13259469,14601718,27861186,21.8,0.586,91.49270402,18.942,6.93,17172370.0,1569512.0,,68.776,1.00771654,5.4,88.7902053889185,21.3,,0.90447404681918,23.83,880.224893639824,49.14815329087148
2516,New Zealand,NZL,2016,12.6,2315033,2399067,4714100,36.2,0.934,6.081610072,86.4,6.61,3084285.0,693353.0,,81.6585365853659,6.8915782,2.5,100.0,10.8,,2.24603210015584,61.095,40058.1961621466,39.706530473593084
2517,Oman,OMN,2016,20.803,2866336,1531734,4398070,28.1,0.833,42.27135251,82.5,2.154,3312124.0,111464.0,,77.916,4.30561399,6.3,90.6874246575997,22.8,,4.80412978549779,26.397,17082.2061998982,54.47953104129037
2518,Pakistan,PAK,2016,29.306,108894512,104630327,213524840,19.4,0.541,68.7176409,36.234,7.036,123307884.0,8420708.0,,65.88,0.70145196,11.5,89.7432459855344,30.4,,1.20405567252781,21.91,1468.82208238833,45.04915508364432
2519,Panama,PAN,2016,19.701,2016278,2010059,4026336,27.5,0.805,14.43266888,67.027,4.904,2604773.0,302308.0,0.115326366330396,77.653,4.4892478,7.0,93.2426372617578,10.7,,1.73456002172234,47.416,14382.2323819969,45.359774354825994
2520,Peru,PER,2016,18.5,15428091,15704688,31132779,26.9,0.765,30.44623225,77.539,6.318,19893868.0,2475395.0,,75.789,3.07695246,6.1,91.1691059497992,10.0,,1.36122543775229,65.093,6163.86042474328,46.329334909423224
2521,Philippines,PHL,2016,22.836,53151806,51723461,104875266,23.2,0.7,20.11007067,46.475,5.695,66094128.0,4951008.0,,71.387,1.47373402,7.8,92.3926834183241,24.6,,1.77382446993613,46.67,3038.15203684461,46.694255888002694
2522,Papua New Guinea,PNG,2016,27.703,4614885,4284284,8899169,20.8,0.547,16.6926953,13.05,6.57,5425017.0,249715.0,,64.84,1.67796266,22.9,43.9930330008888,36.3,,2.46859434505795,46.073,2332.67588834678,48.53545557023587
2523,Poland,POL,2016,10.1,18375539,19594548,37970087,39.1,0.872,21.81786779,60.178,10.2,26160735.0,6116248.0,,77.8512195121951,4.49653816,2.5,94.0267326823036,18.6,,-0.04298513087435,46.031,12378.8117641782,40.21371984516849
2524,Portugal,PRT,2016,8.4,4891543,5433909,10325452,43.2,0.853,7.921467562,64.086,10.7,6710327.0,2164536.0,29.6925518312158,81.1243902439025,5.78449821,2.5,99.1892646693898,11.5,,-0.315459016997883,47.526,19991.9724878805,35.873887556996216
2525,Paraguay,PRY,2016,22.263,3150499,3116116,6266615,24.1,0.721,12.26387025,61.026,5.398,4018747.0,356222.0,19.1916411975479,73.534,3.14797997,2.7,97.1992968525856,16.3,,1.42498352233719,52.693,5759.04219789251,48.07572952996615
2526,Qatar,QAT,2016,10.087,1955530,639636,2595166,30.3,0.85,76.14228614,99.015,0.991,2212748.0,27090.0,,80.433,3.04590583,,99.9520947049551,11.2,,7.21280238660749,56.525,58467.2355711087,59.07054950002821
2527,Romania,ROU,2016,10.4,9541664,10160603,19702267,40.2,0.816,15.19734324,53.9,13.1,13208338.0,3387446.0,,75.209756097561,3.91185784,2.5,100.0,21.6,,-0.573660845379617,42.285,9404.38125929526,38.01633133708079
2528,Rwanda,RWA,2016,31.659,5809454,6121445,11930899,18.3,0.524,38.48510282,17.056,6.49,6701091.0,354632.0,8.20018133682853,65.737,2.23370934,31.5,59.4411197028295,20.4,,2.44299698959529,47.745,728.869618913457,45.806002846876616
2529,Saudi Arabia,SAU,2016,18.972,19291301,14124969,33416270,28.7,0.864,59.60073601,83.401,2.605,23568169.0,777937.0,,77.064,4.48537636,4.4,98.6709231567811,22.3,,2.014458627481,18.244,19930.407543816,52.35383525443491
2530,Sudan,SDN,2016,36.038,19686813,19690357,39377169,17.8,0.511,51.51145712,34.121,6.974,21786379.0,1141212.0,,64.78,1.28986812,10.6,58.1910173796323,23.2,,3.11054531285464,20.237,2614.29443359375,44.07352909024275
2531,Senegal,SEN,2016,34.673,7242618,7508739,14751356,17.2,0.507,59.47930794,46.296,5.84,7946265.0,464808.0,,67.497,1.06801915,8.3,79.1033819690487,20.1,,2.7154429589038,37.126,1290.74997126951,44.09113833894082
2532,Singapore,SGP,2016,9.4,2930247,2677036,5607283,39.2,0.934,17.63850257,100.0,4.8,4373213.0,536335.0,,82.8463414634146,2.078861,,100.0,9.7,,1.29743609938602,59.49,56895.6583127851,45.16044749574442
2533,Solomon Islands,SLB,2016,32.379,321267,306834,628102,18.7,0.56,12.81538467,22.823,5.176,353008.0,21663.0,,69.801,3.1560142,20.9,68.5447968435912,39.5,,2.48924408661005,81.755,2196.28389055503,45.484943837801794
2534,Sierra Leone,SLE,2016,34.011,3751483,3742430,7493913,17.9,0.457,53.91337358,41.228,10.046,4154955.0,235539.0,,58.404,1.84639025,24.2,58.5140678398776,23.7,,2.4195089151865,52.254,515.447839602837,44.21920306047185
2535,El Salvador,SLV,2016,17.566,2983896,3266614,6250510,24.3,0.671,23.50688297,70.501,6.925,4045704.0,468740.0,11.2306888150412,72.025,4.84736443,8.9,96.2074761001858,10.4,,0.311563471293443,43.953,3870.31298246063,48.191123897711776
2536,Serbia,SRB,2016,9.2,3385520,3672802,7058322,41.9,0.8,25.34308507,55.81,14.3,4668334.0,1382896.0,,75.6878048780488,4.87050915,2.5,93.7672317299701,21.8,,-0.523694463062603,38.029,5765.20335248009,36.65816307557288
2537,Sao Tome and Principe,STP,2016,31.602,102168,102465,204632,17.8,0.603,34.73052829,71.092,6.123,111131.0,7304.0,,67.492,2.59254098,15.8,76.4130457301581,21.1,,1.72916107570727,29.949,1428.25790783907,43.175230566534935
2538,Suriname,SUR,2016,18.912,290757,290695,581453,27.0,0.747,23.12808666,66.04,6.941,380654.0,37192.0,,71.592,3.71001315,9.7,96.1954598279264,21.1,,1.03343565089089,40.159,5705.39948731743,44.91108393490782
2539,Slovenia,SVN,2016,9.9,1026841,1038201,2065042,41.9,0.91,16.52950459,54.02,9.5,1377667.0,378452.0,,81.1756097560976,6.11774063,2.5,99.5,12.1,,0.0731972072415279,47.532,21678.3594670629,36.15303977741815
2540,Sweden,SWE,2016,11.8,4973853,4949232,9923085,39.8,0.939,5.44671115,86.852,9.2,6230295.0,1955588.0,,82.3073170731707,9.14448833,2.5,99.6835913395112,9.1,,1.25645398510305,56.711,51965.1571531985,37.11488605667253
2541,Eswatini,SWZ,2016,27.105,563119,579405,1142524,20.1,0.586,22.08084937,23.459,10.45,679194.0,39428.0,,56.659,2.84598303,14.5,67.3899527040365,37.1,,0.754508380699921,35.402,3339.99040122187,47.46175174381327
2542,Chad,TCD,2016,45.456,7321597,7270988,14592585,14.7,0.391,59.85638516,22.677,13.291,7242411.0,295880.0,,52.083,0.82245749,26.1,48.4497546132228,23.4,,3.14864850561675,49.441,691.980077427731,40.87560039983565
2543,Togo,TGO,2016,34.099,3846363,3814990,7661354,18.2,0.518,48.26087382,40.628,9.092,4274720.0,223354.0,,59.55,0.98174191,20.3,64.5093974540071,25.0,,2.48615624048351,54.404,792.440550873266,44.275515794274654
2544,Thailand,THA,2016,10.26,34486044,36120993,70607037,37.0,0.785,30.69239101,48.448,6.814,50413114.0,8110757.0,,78.049,2.85139871,6.8,99.1920331036719,14.0,,0.443771939293856,59.755,5854.4639077194,42.1905220047522
2545,Tajikistan,TJK,2016,30.213,4383379,4341940,8725318,20.8,0.66,38.13679678,26.851,5.325,5268231.0,261316.0,,69.549,1.98977911,14.1,77.6228562087016,29.9,,2.33358093103683,30.652,801.39383995978,47.210353806173494
2546,Turkmenistan,TKM,2016,25.424,2904744,2963818,5868561,24.6,0.742,27.51227497,50.728,6.574,3829045.0,241913.0,,68.777,1.06736445,5.6,98.3381304107743,28.3,,1.75561140344976,46.982,6163.25340597611,47.4590882436101
2547,Tonga,TON,2016,24.543,52614,53093,105707,20.8,0.735,10.7168388,23.222,6.817,60772.0,6350.0,,70.661,2.98697019,,98.5895080009692,25.8,,-0.391825983174624,41.568,3978.43768561484,43.497791631744015
2548,Trinidad and Tobago,TTO,2016,13.292,723726,745604,1469330,33.2,0.815,21.74480107,53.25,7.134,1040418.0,130479.0,,74.281,3.42629886,11.5,98.5190924728501,18.8,,0.624885332854343,48.194,16139.105257595,45.720717700012344
2549,Tunisia,TUN,2016,18.78,5795610,5890057,11685667,30.0,0.737,32.78407402,68.346,5.883,7927145.0,897473.0,,75.786,3.43584943,2.7,94.6685359628418,15.9,,1.10043313328375,20.387,3796.1095999439,47.04073771775574
2550,Tanzania,TZA,2016,38.379,26813222,27588579,54401802,16.4,0.524,27.81900362,32.333,6.65,28384723.0,1674548.0,,65.386,1.61013722,21.1,52.2811702298122,17.9,,3.47687650082591,77.968,942.889038085938,43.4407078378339
2551,Uganda,UGA,2016,38.709,19131236,19617063,38748299,14.8,0.519,41.73858584,22.624,6.368,19556754.0,610707.0,,61.648,0.77783573,34.2,49.4935303861388,22.0,,3.33499474701031,64.516,753.684405508036,42.755370668891636
2552,Ukraine,UKR,2016,10.3,20840806,24163867,45004673,39.4,0.779,14.9203705,69.154,14.7,30889340.0,7215673.0,18.1172909339211,71.4763414634146,3.63903141,2.5,93.4006335847508,26.0,,-0.331333796371949,46.24,2187.7275390625,38.17503096699806
2553,Uruguay,URY,2016,13.64,1649718,1764048,3413766,34.2,0.815,9.895116598,95.144,9.628,2191693.0,505818.0,29.1230236982016,77.571,6.03166533,2.5,99.2662515756008,17.5,,0.32121688556848,51.05,16837.9403803049,40.35386225318133
2554,United States,USA,2016,12.2,159847727,163224028,323071755,36.7,0.922,7.378939412,81.862,8.493,213723220.0,47402094.0,,78.5390243902439,8.58745289,2.5,99.5098953354758,14.0,,0.724676067451429,53.447,57866.7449341091,39.01501385773671
2555,Uzbekistan,UZB,2016,22.8,15931090,15916811,31847900,25.4,0.709,35.1167798,50.65,4.9,21308256.0,1407472.0,,70.755,2.05541873,2.5,94.4080439802707,26.8,,1.73884926199094,38.995,2704.67718852896,49.25671936401219
2556,Vanuatu,VUT,2016,32.029,142613,140606,283218,19.4,0.596,13.07494413,25.062,5.921,160106.0,10561.0,,69.65,1.32797575,10.3,88.7988178142367,39.9,,2.42303547677723,59.672,2757.20330593386,45.647218636539826
2557,Samoa,WSM,2016,28.949,105129,100415,205544,20.0,0.717,11.31508398,18.681,5.29,117048.0,9755.0,1.68458901832614,72.54,4.01764345,7.9,93.2882850329994,31.7,,0.964528455768062,35.862,4105.8109051951,42.438878653587615
2558,South Africa,ZAF,2016,20.25,27418165,29004108,56422274,25.7,0.719,28.72137557,65.341,8.924,37274755.0,3142859.0,,64.747,4.57297277,6.2,92.2073116249765,28.5,,0.97200398206436,37.82,5735.06678717842,47.55587816119221
2559,Zambia,ZMB,2016,37.242,8260471,8507289,16767761,16.1,0.564,27.40906413,42.438,6.941,8909618.0,280813.0,,61.794,1.71430743,31.2,63.8912322887943,26.4,,3.14740749310829,47.388,1249.92314348406,44.76966751687877
2560,Zimbabwe,ZWE,2016,33.171,6796658,7656047,14452704,17.2,0.588,25.32739516,32.296,8.441,7849943.0,457777.0,3.88968730868242,60.306,1.58191299,35.1,64.4689608649211,30.4,,2.08180572500247,57.048,1421.78779140568,46.94241342447437
2561,Afghanistan,AFG,2017,37.342,18028696,17614722,35643418,16.0,0.482,53.35536322,25.25,7.027,18706224.0,855377.0,0.600920393634121,63.016,0.64313394,22.7,68.0088715856643,35.5,41.0,2.86649214750073,18.251,526.140801271383,43.42849407444522
2562,Angola,AGO,2017,40.81,14915293,15293335,30208628,16.0,0.597,28.0424247,64.839,8.242,15651045.0,770035.0,5.00193426291295,61.68,1.29295039,14.7,55.842909522296,22.1,40.0,3.5509866361995,68.043,2439.37444118796,41.89608414384435
2563,Albania,ALB,2017,10.87,1440219,1433238,2873457,35.6,0.802,19.01906113,59.383,8.15,1958423.0,413811.0,,79.047,2.6750803,4.2,94.1020962002701,12.2,61.0,-0.0919722937442495,43.402,4531.03220675893,41.609776765524956
2564,United Arab Emirates,ARE,2017,10.62,6392484,2675811,9068296,30.3,0.897,43.82369016,86.248,1.202,7671386.0,91391.0,,79.504,2.2251265,4.3,99.9757576983494,19.3,73.0,0.819744473334198,48.774,43063.9674770763,64.27651280303425
2565,Argentina,ARG,2017,16.206,21800696,22244116,44044811,30.3,0.851,13.61076539,91.749,7.692,28304390.0,4990474.0,,76.833,6.59935713,3.3,,16.2,79.0,1.03713389686514,43.159,14613.0356486571,43.559490751691065
2566,Armenia,ARM,2017,13.606,1295024,1556899,2851923,32.9,0.768,34.90719855,63.103,9.664,1958831.0,320727.0,,74.906,1.37250602,2.5,99.5344075573623,21.3,69.0,-0.486625263030829,49.389,4041.99507105058,42.7410696708426
2567,Australia,AUS,2017,12.6,12199874,12392713,24592588,36.3,0.937,6.673638956,85.904,6.5,16164960.0,3791808.0,,82.5,7.21655941,2.5,99.9699375056336,8.7,87.0,1.65339053503068,56.445,53954.553494614,40.75789949899033
2568,Austria,AUT,2017,10.0,4325519,4472047,8797566,42.1,0.916,11.96813105,58.094,9.5,5893061.0,1636075.0,,81.6439024390244,7.66504908,2.5,100.0,10.8,84.0,0.694621103604983,53.077,47429.1584564387,36.84835936767145
2569,Azerbaijan,AZE,2017,14.6,4858524,4995509,9854033,29.6,0.753,25.0632901,55.343,5.8,6857549.0,570029.0,,72.248,1.00201261,2.5,94.1312333998885,28.2,64.0,0.98126180450475,58.753,4147.1981423222,46.54082322446376
2570,Burundi,BDI,2017,38.124,5534391,5621203,11155593,15.1,0.428,32.8625076,12.706,7.772,5568790.0,263515.0,,61.553,2.1146853,,60.8305474667327,25.2,40.0,2.28730144695888,80.194,244.14542219677,41.75121782216527
2571,Belgium,BEL,2017,10.5,5602537,5772621,11375158,40.6,0.931,12.82757618,97.961,9.6,7333843.0,2113278.0,,81.4926829268293,8.30055332,2.5,99.999998377684,11.0,87.0,0.385228018372369,45.297,44198.4823908691,36.5773374533264
2572,Benin,BEN,2017,38.678,5800206,5796573,11596779,17.3,0.53,45.03636256,46.768,9.592,6247970.0,357773.0,,59.856,0.8144033,9.5,66.2271993300877,23.2,34.0,2.94632156118807,57.188,1095.27445905119,43.193849193307834
2573,Burkina Faso,BFA,2017,37.898,9870655,9965204,19835858,16.2,0.438,53.53072599,28.743,9.113,10357389.0,509615.0,,59.536,2.62249136,13.7,49.9463232303629,24.4,38.0,2.86565542084027,55.104,711.184543433623,42.668950881487234
2574,Bangladesh,BGD,2017,18.495,80422431,81371533,161793964,24.8,0.622,62.75318316,35.858,5.442,106941690.0,8204441.0,,71.788,0.5911361,13.6,97.5714932946819,18.8,48.0,1.24972406577957,34.023,1815.61026180185,50.27074824803908
2575,Bulgaria,BGR,2017,9.0,3430331,3645616,7075947,43.2,0.808,19.66415885,74.669,15.5,4577516.0,1500626.0,,74.8146341463415,4.11570501,3.1,99.2032722209598,24.5,72.0,-0.730443175298289,46.574,8381.88134621669,34.79610460924487
2576,Bahrain,BHR,2017,14.506,912197,544637,1456834,30.4,0.869,61.67431284,89.186,2.039,1125298.0,40268.0,,79.689,2.5667879,,99.9257139779112,16.2,74.0,3.29163380324261,41.928,24349.9098701325,53.22223793095217
2577,Bosnia and Herzegovina,BIH,2017,9.02,1688023,1752004,3440027,40.3,0.772,29.92213704,47.876,11.842,2369660.0,555061.0,,76.935,6.26775646,2.5,96.1423588799605,18.7,70.0,-1.18362667966933,27.225,5327.39230422044,38.5950602852505
2578,Belarus,BLR,2017,10.8,4372291,5086699,9458989,39.2,0.817,16.40896425,78.134,12.6,6413187.0,1466424.0,,74.1292682926829,3.98054695,2.5,98.3577545705515,24.2,78.0,-0.109782322950581,55.78,5785.53397723676,37.4635155114686
2579,Belize,BLZ,2017,21.129,188588,186106,374693,23.6,0.707,20.95634663,45.601,4.712,243729.0,16693.0,,73.562,3.95059657,6.0,97.9925779699681,16.2,68.0,1.9892678402512,44.18,6049.3919477765,50.32562088272273
2580,Bolivia,BOL,2017,22.986,5748534,5686999,11435533,23.0,0.708,27.1847545,69.08,7.107,7169627.0,562383.0,,67.701,4.44758177,14.2,91.492948547896,18.0,64.0,1.52010888105833,56.742,3280.0082139387,47.7798044276076
2581,Brazil,BRA,2017,14.159,102567011,105937948,208504960,31.2,0.759,11.66527298,86.309,6.493,145586706.0,17573065.0,,74.827,3.9531467,2.5,98.4509560322469,15.8,82.0,0.79226340042227,45.659,9896.71889500528,47.246067352342585
2582,Barbados,BRB,2017,10.952,133644,145542,279187,37.8,0.796,20.92639263,31.159,8.85,190183.0,38349.0,,76.936,3.0033567,2.6,98.4944475807257,15.7,80.0,0.192888292188534,55.229,17881.5632533033,39.50392497036948
2583,Bhutan,BTN,2017,14.912,401839,354282,756121,25.9,0.647,40.16357364,40.167,6.94,516402.0,44483.0,,70.847,2.48946476,,98.6598417425712,18.7,56.0,0.844692720380736,52.904,3427.17384450869,51.934334795445466
2584,Botswana,BWA,2017,25.672,1183506,1218333,2401840,22.7,0.722,24.88065732,68.7,6.308,1509630.0,79678.0,,66.753,5.01613283,26.3,90.4185062142059,28.5,58.0,2.07922251369081,44.759,6705.34106165815,49.73445284070409
2585,Central African Republic,CAF,2017,41.602,2501138,2495603,4996741,14.5,0.398,44.3882319,40.98,11.544,2451013.0,115395.0,,53.721,0.72881997,46.7,40.2488161046843,37.1,30.0,1.86986089522388,58.984,414.74032227842,39.39106099808345
2586,Canada,CAN,2017,10.3,18138320,18406915,36545236,39.8,0.931,7.281874712,81.35,7.5,24502656.0,6131446.0,21.8087638681901,81.8329268292683,7.57427883,2.5,99.2255353831577,10.1,90.0,1.19952071057872,57.879,45129.4292980922,38.413753748369665
2587,Switzerland,CHE,2017,10.3,4190034,4261807,8451840,41.4,0.957,9.854778198,73.761,7.9,5653337.0,1536158.0,,83.5512195121951,3.62295151,2.5,100.0,8.2,86.0,0.933155888738653,59.424,82254.3769269767,37.780706166358044
2588,Chile,CHL,2017,12.13,9114379,9254199,18368577,33.8,0.853,21.93712901,87.49,6.139,12668844.0,2132971.0,,80.35,4.57049799,3.0,99.9654459534359,10.6,82.0,1.56205545588869,45.093,15034.0584252287,44.17209658945612
2589,China,CHN,2017,12.64,714208198,682006802,1396215000,36.2,0.747,49.92778443,57.96,7.06,986411437.0,152834660.0,,77.248,2.87102771,2.5,94.0773253482316,16.3,79.0,0.605245013482969,59.653,8817.04560829162,41.83112697460207
2590,Cote d'Ivoire,CIV,2017,35.863,12572382,12275633,24848016,17.0,0.534,55.04316481,50.326,9.17,13557234.0,590876.0,,58.48,0.94937867,9.8,72.3694658949988,22.3,44.0,2.58625429610958,53.33,2113.34152528591,45.182837203473014
2591,Cameroon,CMR,2017,37.403,12157838,12235344,24393181,17.2,0.571,62.3153609,55.777,8.594,13206590.0,681910.0,,60.81,0.14120807,5.6,67.0248094365646,24.4,43.0,2.83379809494988,64.352,1479.86222187116,44.464174626564386
2592,Colombia,COL,2017,15.081,23874571,24477100,48351671,29.3,0.761,22.0407325,80.446,5.249,33347909.0,3709331.0,,76.646,5.4549818,4.3,96.5273645492207,10.2,80.0,1.51228960592288,50.999,6449.97098726076,47.26285073114974
2593,Comoros,COM,2017,31.33,381884,379781,761664,19.0,0.553,16.63714372,28.784,8.326,431323.0,31949.0,,63.625,0.67584765,11.6,80.1675169934689,21.0,46.0,2.04689697470843,29.487,1414.58668930422,44.984668775779745
2594,Costa Rica,CRI,2017,13.926,2502859,2490983,4993842,31.0,0.807,17.43892166,78.56,5.18,3438731.0,463062.0,36.0040475426314,79.377,5.1788969,3.2,99.6617657734972,10.2,81.0,0.978713315995535,41.282,12118.1336248174,46.404360528426025
2595,Cuba,CUB,2017,10.182,5644544,5691861,11336405,40.3,0.779,18.38056914,76.977,9.622,7826960.0,1664940.0,,77.529,10.23550797,2.5,93.9131798142808,16.8,84.0,-0.0494478967755684,41.559,8543.33006731328,38.43448566294925
2596,Cyprus,CYP,2017,10.994,605429,603093,1208523,35.7,0.887,15.1441739,66.836,6.453,853788.0,160562.0,,81.328,2.75550628,2.5,99.772986625002,8.8,81.0,0.884479029885329,50.255,26608.6953125,45.14465833241445
2597,Czechia,CZE,2017,10.8,5212288,5382150,10594438,41.1,0.897,16.73176229,73.675,10.5,6928654.0,2015306.0,,78.9780487804878,6.20310163,2.5,99.8802604430032,14.9,84.0,0.265642663548985,50.416,20636.199952435,37.591842136103814
2598,Germany,DEU,2017,9.5,40766909,41890094,82657002,45.0,0.944,11.88161987,77.261,11.3,53973322.0,17614700.0,,80.9926829268293,8.78484631,2.5,99.999998846436,12.1,88.0,0.373724559895838,54.06,44652.5891722719,33.8688419296593
2599,Djibouti,DJI,2017,23.276,517141,523091,1040233,22.7,0.499,43.66118465,77.648,8.37,654802.0,44523.0,,62.797,1.14448977,19.9,75.8825219011635,22.3,45.0,1.64501401282776,11.611,2655.73321960188,48.440137566886115
2600,Denmark,DNK,2017,10.6,2864553,2900427,5764980,40.9,0.944,10.28076623,87.757,9.2,3693665.0,1112661.0,,81.1024390243903,8.47816181,2.5,99.9999999404253,11.2,81.0,0.643350903737356,54.133,57610.0981801135,36.82958870851237
2601,Dominican Republic,DOM,2017,19.993,5360426,5286818,10647244,25.9,0.757,17.74186912,80.277,6.032,6939526.0,679816.0,,73.063,2.68220282,6.0,95.778187449797,21.0,75.0,1.13014592909379,44.878,7513.49798180543,47.06477952000425
2602,Algeria,DZA,2017,24.755,20961313,20175233,41136546,27.0,0.744,32.55274407,72.052,4.542,26594763.0,2262310.0,,75.743,4.14140797,2.6,93.8319749303098,14.1,74.0,1.95700247075081,13.602,4134.93608656171,47.137271050667124
2603,Ecuador,ECU,2017,17.996,8350700,8346245,16696944,26.1,0.762,19.21356831,63.67,4.872,10842807.0,1176202.0,,76.972,4.54476023,10.8,94.3131376557692,11.4,78.0,1.55335626648726,53.389,6246.40425217932,47.26722899143442
2604,Spain,ESP,2017,8.4,22858897,23734338,46593236,42.4,0.897,9.749324875,80.08,9.1,30715847.0,8884124.0,,83.2829268292683,6.31032991,2.5,99.9262844449661,10.0,86.0,0.234587922968563,42.252,28185.3213671969,36.5331441640874
2605,Estonia,EST,2017,10.5,619270,698113,1317384,40.9,0.887,5.683914429,68.717,11.8,846482.0,256486.0,,78.0926829268293,4.84846592,2.5,99.9391483256029,16.9,78.0,0.121070631466687,54.009,20437.765376736,34.72658264107706
2606,Ethiopia,ETH,2017,33.059,54418849,53779101,108197950,17.7,0.48,33.94832602,20.31,6.767,59985968.0,3278903.0,,64.838,0.8612687,15.5,44.4084974167704,17.2,35.0,2.72133142564532,71.651,755.752644348666,45.08976865464679
2607,Finland,FIN,2017,9.1,2715752,2792461,5508214,41.6,0.934,5.257788389,85.325,9.8,3451227.0,1164653.0,,81.6317073170732,7.11996555,2.5,100.0,10.3,85.0,0.234670531705453,50.558,46412.1364777169,35.00053537734075
