,Country Code,Year,Life_expectancy_in_years
1868,AND,2007,0.0
1869,ARB,2007,68.9286803660228
1870,ARE,2007,77.129
1871,ARG,2007,75.006
1872,ARM,2007,72.327
1873,ASM,2007,0.0
1874,ATG,2007,76.131
1875,AUS,2007,81.2926829268293
1876,AUT,2007,80.1804878048781
1877,AZE,2007,68.603
1878,BDI,2007,54.727
1879,BEL,2007,79.7829268292683
1880,BEN,2007,57.675
1881,BFA,2007,54.375
1882,BGD,2007,66.714
1883,BGR,2007,72.6634146341463
1884,BHR,2007,77.634
1885,BHS,2007,72.678
1886,BIH,2007,76.161
1887,BLR,2007,70.2073170731707
1888,BLZ,2007,70.655
1889,BMU,2007,79.361
1890,BOL,2007,65.027
1891,BRA,2007,72.365
1892,BRB,2007,75.342
1893,BRN,2007,74.818
1894,BTN,2007,66.954
1895,BWA,2007,55.732
1896,CAF,2007,47.426
1897,CAN,2007,80.5436585365854
1898,CEB,2007,74.2506487210768
1899,CHE,2007,81.7414634146342
1900,CHI,2007,81.166
1901,CHL,2007,77.826
1902,CHN,2007,74.762
1903,CIV,2007,52.97
1904,CMR,2007,55.165
1905,COD,2007,54.923
1906,COG,2007,59.643
1907,COL,2007,73.837
1908,COM,2007,60.102
1909,CPV,2007,72.835
1910,CRI,2007,78.462
1911,CSS,2007,71.0279716427937
1912,CUB,2007,77.307
1913,CUW,2007,75.3634146341464
1914,CYM,2007,0.0
1915,CYP,2007,78.81
1916,CZE,2007,76.7243902439025
1917,DEU,2007,79.5341463414634
1918,DJI,2007,59.024
1919,DMA,2007,71.93
1920,DNK,2007,78.1951219512195
1921,DOM,2007,71.371
1922,DZA,2007,72.602
1923,EAP,2007,73.1494608933121
1924,EAR,2007,66.885518775021
1925,EAS,2007,74.0348839672273
1926,ECA,2007,69.5577266923197
1927,ECS,2007,75.0510586028631
1928,ECU,2007,74.844
1929,EGY,2007,69.128
1930,EMU,2007,80.0995395120875
1931,ERI,2007,62.116
1932,ESP,2007,80.8731707317073
1933,EST,2007,72.8146341463415
1934,ETH,2007,56.426
1935,EUU,2007,78.9018190892451
1936,FCS,2007,58.0049021957048
1937,FIN,2007,79.2634146341464
1938,FJI,2007,66.826
1939,FRA,2007,81.1121951219512
1940,FRO,2007,79.9878048780488
1941,FSM,2007,71.06
1942,GAB,2007,62.618
1943,GBR,2007,79.4487804878049
1944,GEO,2007,71.568
1945,GHA,2007,60.224
1946,GIB,2007,78.514
1947,GIN,2007,55.553
1948,GMB,2007,59.394
1949,GNB,2007,54.155
1950,GNQ,2007,56.54
1951,GRC,2007,79.4390243902439
1952,GRD,2007,74.317
1953,GRL,2007,69.3229268292683
1954,GTM,2007,70.1
1955,GUM,2007,77.098
1956,GUY,2007,66.254
1957,HIC,2007,79.1192226213356
1958,HKG,2007,82.3268292682927
1959,HND,2007,70.376
1960,HPC,2007,56.889887989301
1961,HRV,2007,75.7056097560976
1962,HTI,2007,61.103
1963,HUN,2007,73.1512195121951
1964,IBD,2007,70.5719027698654
1965,IBT,2007,67.9961248541031
1966,IDA,2007,59.6006494517447
1967,IDB,2007,58.1120724228649
1968,IDN,2007,68.189
1969,IDX,2007,60.3457558357221
1970,IMN,2007,78.331
1971,IND,2007,65.788
1972,INX,2007,0.0
1973,IRL,2007,79.6414634146341
1974,IRN,2007,72.772
1975,IRQ,2007,63.553
1976,ISL,2007,81.4536585365854
1977,ISR,2007,80.5048780487805
1978,ITA,2007,81.4341463414634
1979,JAM,2007,71.418
1980,JOR,2007,73.373
1981,JPN,2007,82.5070731707317
1982,KAZ,2007,66.34
1983,KEN,2007,58.865
1984,KGZ,2007,67.8951219512195
1985,KHM,2007,65.731
1986,KIR,2007,64.844
1987,KNA,2007,71.367
1988,KOR,2007,79.119512195122
1989,KWT,2007,77.017
1990,LAC,2007,72.8462796849588
1991,LAO,2007,62.084
1992,LBN,2007,77.08
1993,LBR,2007,58.285
1994,LBY,2007,71.863
1995,LCA,2007,72.599
1996,LCN,2007,73.0656853232916
1997,LDC,2007,59.3743552240617
1998,LIC,2007,57.9288208180238
1999,LIE,2007,81.2951219512195
2000,LKA,2007,72.049
2001,LMC,2007,64.9312788791457
2002,LMY,2007,67.8830573599165
2003,LSO,2007,43.123
2004,LTE,2007,73.7432719038173
2005,LTU,2007,70.9
2006,LUX,2007,79.3829268292683
2007,LVA,2007,71.019512195122
2008,MAC,2007,82.543
2009,MAF,2007,77.892
2010,MAR,2007,69.604
2011,MCO,2007,0.0
2012,MDA,2007,68.947
2013,MDG,2007,61.757
2014,MDV,2007,75.686
2015,MEA,2007,71.1803591602098
2016,MEX,2007,74.238
2017,MHL,2007,63.36
2018,MIC,2007,68.8045248963796
2019,MKD,2007,73.8
2020,MLI,2007,54.941
2021,MLT,2007,79.7926829268293
2022,MMR,2007,62.371
2023,MNA,2007,70.4258404792105
2024,MNE,2007,74.3390243902439
2025,MNG,2007,65.97
2026,MNP,2007,0.0
2027,MOZ,2007,52.566
2028,MRT,2007,62.228
2029,MUS,2007,72.5707317073171
2030,MWI,2007,53.946
2031,MYS,2007,74.211
2032,NAC,2007,78.2396073483593
2033,NAM,2007,53.68
2034,NCL,2007,76.4780487804878
2035,NER,2007,55.553
2036,NGA,2007,50.033
2037,NIC,2007,69.559
2038,NLD,2007,80.0975609756098
2039,NOR,2007,80.3951219512195
2040,NPL,2007,66.329
2041,NRU,2007,58.53
2042,NZL,2007,80.1512195121951
2043,OED,2007,78.5039933850897
2044,OMN,2007,74.461
2045,OSS,2007,62.4977742987517
2046,PAK,2007,63.852
2047,PAN,2007,76.154
2048,PER,2007,73.223
2049,PHL,2007,70.483
2050,PLW,2007,0.0
2051,PNG,2007,62.034
2052,POL,2007,75.2439024390244
2053,PRE,2007,55.0867801380248
2054,PRI,2007,77.621
2055,PRK,2007,68.911
2056,PRT,2007,78.3219512195122
2057,PRY,2007,71.106
2058,PSE,2007,72.153
2059,PSS,2007,67.9652128719108
2060,PST,2007,79.005590206396
2061,PYF,2007,80.02
2062,QAT,2007,77.016
2063,ROU,2007,72.5658536585366
2064,RUS,2007,67.5868292682927
2065,RWA,2007,59.965
2066,SAS,2007,65.6322768161914
2067,SAU,2007,75.046
2068,SDN,2007,61.256
2069,SEN,2007,62.543
2070,SGP,2007,80.4414634146342
2071,SLB,2007,67.986
2072,SLE,2007,50.365
2073,SLV,2007,71.108
2074,SMR,2007,0.0
2075,SOM,2007,50.515
2076,SRB,2007,73.6317073170732
2077,SSA,2007,54.8471078111259
2078,SSD,2007,52.856
2079,SSF,2007,54.8490285448748
2080,SST,2007,64.5948008313594
2081,STP,2007,64.724
2082,SUR,2007,68.204
2083,SVK,2007,74.2073170731707
2084,SVN,2007,78.5609756097561
2085,SWE,2007,80.9
2086,SWZ,2007,43.641
2087,SXM,2007,75.417
2088,SYC,2007,73.1439024390244
2089,SYR,2007,73.709
2090,TCA,2007,75.914
2091,TCD,2007,48.751
2092,TEA,2007,73.2036602652449
2093,TEC,2007,70.2579572239271
2094,TGO,2007,56.511
2095,THA,2007,75.187
2096,TJK,2007,67.217
2097,TKM,2007,66.895
2098,TLA,2007,72.9451722114854
2099,TLS,2007,63.723
2100,TMN,2007,70.4070138492431
2101,TON,2007,70.048
2102,TSA,2007,65.6322768161914
2103,TSS,2007,54.8490285448748
2104,TTO,2007,71.652
2105,TUN,2007,75.072
2106,TUR,2007,74.193
2107,TUV,2007,63.931
2108,TZA,2007,57.52
2109,UGA,2007,55.236
2110,UKR,2007,68.2221951219512
2111,UMC,2007,72.7455201652596
2112,URY,2007,76.498
2113,USA,2007,77.9878048780488
2114,UZB,2007,68.292
2115,VCT,2007,74.703
2116,VEN,2007,73.058
2117,VGB,2007,75.039
2118,VIR,2007,76.8634146341463
2119,VNM,2007,73.436
2120,VUT,2007,69.544
2121,WLD,2007,69.8353161041169
2122,WSM,2007,72.1
2123,XKX,2007,76.516
2124,YEM,2007,66.565
2125,ZAF,2007,54.992
2126,ZMB,2007,52.739
2127,ZWE,2007,45.61
2128,ABW,2008,74.147
2129,AFE,2008,56.6804188973962
2130,AFG,2008,59.852
2131,AFW,2008,53.6411646755364
2132,AGO,2008,54.633
2133,ALB,2008,77.653
2134,AND,2008,0.0
2135,ARB,2008,69.2864272940476
2136,ARE,2008,77.488
2137,ARG,2008,75.641
2138,ARM,2008,72.398
2139,ASM,2008,0.0
2140,ATG,2008,76.41
2141,AUS,2008,81.3951219512195
2142,AUT,2008,80.4317073170732
2143,AZE,2008,68.811
2144,BDI,2008,55.71
2145,BEL,2008,79.6804878048781
2146,BEN,2008,57.869
2147,BFA,2008,55.342
2148,BGD,2008,67.051
2149,BGR,2008,72.9634146341463
2150,BHR,2008,78.084
2151,BHS,2008,72.667
2152,BIH,2008,76.838
2153,BLR,2008,70.4560975609756
2154,BLZ,2008,71.151
2155,BMU,2008,78.623
2156,BOL,2008,65.446
2157,BRA,2008,72.715
2158,BRB,2008,75.447
2159,BRN,2008,74.84
2160,BTN,2008,67.499
2161,BWA,2008,57.121
2162,CAF,2008,48.016
2163,CAN,2008,80.7246341463415
2164,CEB,2008,74.5759526780779
2165,CHE,2008,81.9926829268293
2166,CHI,2008,81.317
2167,CHL,2008,78.484
2168,CHN,2008,74.872
2169,CIV,2008,53.653
2170,CMR,2008,55.655
2171,COD,2008,55.339
2172,COG,2008,60.426
2173,COL,2008,74.295
2174,COM,2008,60.475
2175,CPV,2008,72.508
2176,CRI,2008,78.445
2177,CSS,2008,71.1774694310625
2178,CUB,2008,77.429
2179,CUW,2008,75.309756097561
2180,CYM,2008,0.0
2181,CYP,2008,78.981
2182,CZE,2008,76.9756097560976
2183,DEU,2008,79.7365853658537
2184,DJI,2008,59.365
2185,DMA,2008,73.305
2186,DNK,2008,78.4463414634146
2187,DOM,2008,71.658
2188,DZA,2008,72.941
2189,EAP,2008,73.0978709648826
2190,EAR,2008,67.080383914217
2191,EAS,2008,74.0048241454875
2192,ECA,2008,69.8824841567145
2193,ECS,2008,75.3125597904777
2194,ECU,2008,74.983
2195,EGY,2008,69.319
2196,EMU,2008,80.3025946746987
2197,ERI,2008,62.573
2198,ESP,2008,81.1756097560976
2199,EST,2008,73.7707317073171
2200,ETH,2008,57.592
2201,EUU,2008,79.1252964098769
2202,FCS,2008,58.0146096675065
2203,FIN,2008,79.5682926829268
2204,FJI,2008,66.935
2205,FRA,2008,81.2146341463415
2206,FRO,2008,80.0853658536585
2207,FSM,2008,71.137
2208,GAB,2008,63.083
2209,GBR,2008,79.6
2210,GEO,2008,71.332
2211,GHA,2008,60.49
2212,GIB,2008,80.13
2213,GIN,2008,56.044
2214,GMB,2008,60.082
2215,GNB,2008,54.646
2216,GNQ,2008,57.074
2217,GRC,2008,79.9390243902439
2218,GRD,2008,74.656
2219,GRL,2008,70.0151219512195
2220,GTM,2008,70.356
2221,GUM,2008,77.185
2222,GUY,2008,66.288
2223,HIC,2008,79.2792806811776
2224,HKG,2008,82.3756097560976
2225,HND,2008,70.441
2226,HPC,2008,57.5040701855321
2227,HRV,2008,75.9121951219512
2228,HTI,2008,61.332
2229,HUN,2008,73.7024390243903
2230,IBD,2008,70.7896591057328
2231,IBT,2008,68.1797198282311
2232,IDA,2008,59.7829810594301
2233,IDB,2008,58.4018996707658
2234,IDN,2008,68.226
2235,IDX,2008,60.4753203789228
2236,IMN,2008,78.449
2237,IND,2008,66.149
2238,INX,2008,0.0
2239,IRL,2008,80.0951219512195
2240,IRN,2008,72.624
2241,IRQ,2008,64.942
2242,ISL,2008,81.609756097561
2243,ISR,2008,80.9512195121951
2244,ITA,2008,81.4853658536585
2245,JAM,2008,71.612
2246,JOR,2008,73.591
2247,JPN,2008,82.5875609756098
2248,KAZ,2008,67.11
2249,KEN,2008,59.614
2250,KGZ,2008,68.4512195121951
2251,KHM,2008,66.47
2252,KIR,2008,64.834
2253,KNA,2008,71.374
2254,KOR,2008,79.5170731707317
2255,KWT,2008,77.145
2256,LAC,2008,73.1039404243174
2257,LAO,2008,62.603
2258,LBN,2008,77.584
2259,LBR,2008,58.772
2260,LBY,2008,72.269
2261,LCA,2008,72.698
2262,LCN,2008,73.2878272128666
2263,LDC,2008,59.5138913442082
2264,LIC,2008,58.5034576101922
2265,LIE,2008,82.6829268292683
2266,LKA,2008,71.729
2267,LMC,2008,65.1048615451863
2268,LMY,2008,68.0697573325129
2269,LSO,2008,43.566
2270,LTE,2008,73.9210356683671
2271,LTU,2008,71.8121951219512
2272,LUX,2008,80.5390243902439
2273,LVA,2008,72.419512195122
2274,MAC,2008,82.893
2275,MAF,2008,78.068
2276,MAR,2008,70.048
2277,MCO,2008,0.0
2278,MDA,2008,69.394
2279,MDG,2008,62.142
2280,MDV,2008,76.543
2281,MEA,2008,71.4663911342211
2282,MEX,2008,74.152
2283,MHL,2008,63.236
2284,MIC,2008,68.97035225939
2285,MKD,2008,74.4
2286,MLI,2008,55.291
2287,MLT,2008,79.6365853658537
2288,MMR,2008,56.506
2289,MNA,2008,70.6835398614076
2290,MNE,2008,75.1365853658537
2291,MNG,2008,66.382
2292,MNP,2008,0.0
2293,MOZ,2008,53.164
2294,MRT,2008,62.399
2295,MUS,2008,72.5707317073171
2296,MWI,2008,54.604
2297,MYS,2008,74.25
2298,NAC,2008,78.3037701499182
2299,NAM,2008,54.653
2300,NCL,2008,76.6804878048781
2301,NER,2008,56.508
2302,NGA,2008,50.225
2303,NIC,2008,70.586
2304,NLD,2008,80.2512195121951
2305,NOR,2008,80.5926829268293
2306,NPL,2008,66.421
2307,NRU,2008,58.833
2308,NZL,2008,80.3512195121951
2309,OED,2008,78.6555856253483
2310,OMN,2008,74.612
2311,OSS,2008,63.1912033296877
2312,PAK,2008,64.036
2313,PAN,2008,76.225
2314,PER,2008,73.377
2315,PHL,2008,70.564
2316,PLW,2008,0.0
2317,PNG,2008,62.571
2318,POL,2008,75.5439024390244
2319,PRE,2008,55.6136543774986
2320,PRI,2008,77.841
2321,PRK,2008,68.958
2322,PRT,2008,78.5243902439025
2323,PRY,2008,71.384
2324,PSE,2008,72.413
2325,PSS,2008,68.1238403841778
2326,PST,2008,79.151087696378
2327,PYF,2008,80.301
2328,QAT,2008,77.427
2329,ROU,2008,72.5658536585366
2330,RUS,2008,67.9492682926829
2331,RWA,2008,61.134
2332,SAS,2008,65.9610070803582
2333,SAU,2008,75.274
2334,SDN,2008,61.206
2335,SEN,2008,63.242
2336,SGP,2008,80.790243902439
2337,SLB,2008,68.404
2338,SLE,2008,51.526
2339,SLV,2008,71.424
2340,SMR,2008,0.0
2341,SOM,2008,51.12
2342,SRB,2008,73.8853658536585
2343,SSA,2008,55.4488626082174
2344,SSD,2008,53.538
2345,SSF,2008,55.4507126052464
2346,SST,2008,65.1131221379244
2347,STP,2008,65.079
2348,SUR,2008,68.816
2349,SVK,2008,74.7048780487805
2350,SVN,2008,78.7658536585366
2351,SWE,2008,81.1
2352,SWZ,2008,44.175
2353,SXM,2008,75.742
2354,SYC,2008,73.1634146341463
2355,SYR,2008,73.551
2356,TCA,2008,76.632
2357,TCD,2008,49.024
2358,TEA,2008,73.1506565921811
2359,TEC,2008,70.5600420313381
2360,TGO,2008,56.695
2361,THA,2008,75.492
2362,TJK,2008,67.688
2363,TKM,2008,67.407
2364,TLA,2008,73.1711254446773
2365,TLS,2008,64.329
2366,TMN,2008,70.6645249982073
2367,TON,2008,70.164
2368,TSA,2008,65.9610070803582
2369,TSS,2008,55.4507126052464
2370,TTO,2008,71.47
2371,TUN,2008,75.185
2372,TUR,2008,74.45
2373,TUV,2008,63.948
2374,TZA,2008,58.086
2375,UGA,2008,55.823
2376,UKR,2008,68.2514634146342
2377,UMC,2008,72.9375480468716
2378,URY,2008,76.623
2379,USA,2008,78.0390243902439
2380,UZB,2008,68.765
2381,VCT,2008,75.053
2382,VEN,2008,72.436
2383,VGB,2008,75.007
2384,VIR,2008,77.1634146341463
2385,VNM,2008,73.411
2386,VUT,2008,69.602
2387,WLD,2008,70.0062763707095
2388,WSM,2008,72.155
2389,XKX,2008,77.392
2390,YEM,2008,66.963
2391,ZAF,2008,56.022
2392,ZMB,2008,53.945
2393,ZWE,2008,46.723
2394,ABW,2009,74.56
2395,AFE,2009,57.6208515442432
2396,AFG,2009,60.364
2397,AFW,2009,54.1594208389292
2398,AGO,2009,55.752
2399,ALB,2009,77.781
2400,AND,2009,0.0
2401,ARB,2009,69.8126377043771
2402,ARE,2009,78.003
2403,ARG,2009,75.936
2404,ARM,2009,72.813
2405,ASM,2009,0.0
2406,ATG,2009,76.669
2407,AUS,2009,81.5439024390244
2408,AUT,2009,80.3317073170732
2409,AZE,2009,69.356
2410,BDI,2009,56.388
2411,BEL,2009,80.0341463414634
2412,BEN,2009,57.956
2413,BFA,2009,55.959
2414,BGD,2009,67.403
2415,BGR,2009,73.4121951219512
2416,BHR,2009,78.461
2417,BHS,2009,72.579
2418,BIH,2009,76.976
2419,BLR,2009,70.4073170731707
2420,BLZ,2009,71.819
2421,BMU,2009,79.996
2422,BOL,2009,65.88
2423,BRA,2009,72.948
2424,BRB,2009,75.678
2425,BRN,2009,74.846
2426,BTN,2009,67.897
2427,BWA,2009,58.279
2428,CAF,2009,48.648
2429,CAN,2009,81.0660975609756
2430,CEB,2009,74.9303639266576
2431,CHE,2009,82.0439024390244
2432,CHI,2009,80.995
2433,CHL,2009,78.741
2434,CHN,2009,75.343
2435,CIV,2009,54.394
2436,CMR,2009,56.102
2437,COD,2009,55.836
2438,COG,2009,61.088
2439,COL,2009,74.742
2440,COM,2009,60.831
2441,CPV,2009,73.088
2442,CRI,2009,78.672
2443,CSS,2009,71.8319070972568
2444,CUB,2009,77.548
2445,CUW,2009,76.1560975609756
2446,CYM,2009,0.0
2447,CYP,2009,79.401
2448,CZE,2009,77.0780487804878
2449,DEU,2009,79.8365853658537
2450,DJI,2009,59.673
2451,DMA,2009,72.17
2452,DNK,2009,78.5975609756098
2453,DOM,2009,71.871
2454,DZA,2009,73.62
2455,EAP,2009,73.6496121386241
2456,EAR,2009,67.52846348155
2457,EAS,2009,74.5325090447428
2458,ECA,2009,70.4630417732408
2459,ECS,2009,75.7015115031243
2460,ECU,2009,75.184
2461,EGY,2009,69.48
2462,EMU,2009,80.5056602818764
2463,ERI,2009,63.328
2464,ESP,2009,81.4756097560976
2465,EST,2009,74.8243902439024
2466,ETH,2009,58.804
2467,EUU,2009,79.3576360232168
2468,FCS,2009,59.0591385266812
2469,FIN,2009,79.719512195122
2470,FJI,2009,67.089
2471,FRA,2009,81.4146341463415
2472,FRO,2009,80.3853658536585
2473,FSM,2009,71.112
2474,GAB,2009,63.303
2475,GBR,2009,80.0512195121951
2476,GEO,2009,71.95
2477,GHA,2009,60.946
2478,GIB,2009,81.243
2479,GIN,2009,56.348
2480,GMB,2009,60.427
2481,GNB,2009,55.541
2482,GNQ,2009,57.431
2483,GRC,2009,80.1878048780488
2484,GRD,2009,75.036
2485,GRL,2009,70.5280487804878
2486,GTM,2009,70.641
2487,GUM,2009,77.094
2488,GUY,2009,66.563
2489,HIC,2009,79.5758331600873
2490,HKG,2009,82.7756097560976
2491,HND,2009,70.911
2492,HPC,2009,58.2403116950517
2493,HRV,2009,76.1682926829268
2494,HTI,2009,61.741
2495,HUN,2009,73.9048780487805
2496,IBD,2009,71.1675252747819
2497,IBT,2009,68.6034798140195
2498,IDA,2009,60.4609412721985
2499,IDB,2009,58.7361689858069
2500,IDN,2009,68.494
2501,IDX,2009,61.3273574482248
2502,IMN,2009,78.681
2503,IND,2009,66.513
2504,INX,2009,0.0
2505,IRL,2009,80.190243902439
2506,IRN,2009,72.698
2507,IRQ,2009,66.446
2508,ISL,2009,81.7512195121951
2509,ISR,2009,81.4048780487805
2510,ITA,2009,81.6365853658537
2511,JAM,2009,72.124
2512,JOR,2009,73.801
2513,JPN,2009,82.9314634146342
2514,KAZ,2009,68.39
2515,KEN,2009,60.365
2516,KGZ,2009,69.1024390243903
2517,KHM,2009,67.444
2518,KIR,2009,64.892
2519,KNA,2009,71.393
2520,KOR,2009,79.9682926829268
2521,KWT,2009,77.442
2522,LAC,2009,73.3086812332153
2523,LAO,2009,63.273
2524,LBN,2009,77.889
2525,LBR,2009,59.194
2526,LBY,2009,72.356
2527,LCA,2009,72.722
2528,LCN,2009,73.4919570166808
2529,LDC,2009,60.5056546063874
2530,LIC,2009,59.2191058162556
2531,LIE,2009,81.5
2532,LKA,2009,69.187
2533,LMC,2009,65.5469341649783
2534,LMY,2009,68.4980209964382
2535,LSO,2009,44.034
2536,LTE,2009,74.3324629466367
2537,LTU,2009,72.9146341463415
2538,LUX,2009,80.6365853658537
2539,LVA,2009,73.0804878048781
2540,MAC,2009,83.276
2541,MAF,2009,78.236
2542,MAR,2009,70.458
2543,MCO,2009,0.0
2544,MDA,2009,69.573
2545,MDG,2009,62.734
2546,MDV,2009,77.069
2547,MEA,2009,71.8198069070667
2548,MEX,2009,74.119
2549,MHL,2009,63.23
2550,MIC,2009,69.3862530315953
2551,MKD,2009,74.4463414634146
2552,MLI,2009,55.874
2553,MLT,2009,80.2414634146342
2554,MMR,2009,63.155
2555,MNA,2009,71.0222190467391
2556,MNE,2009,75.1439024390244
2557,MNG,2009,66.766
2558,MNP,2009,0.0
2559,MOZ,2009,53.788
2560,MRT,2009,62.8
2561,MUS,2009,72.8824390243903
2562,MWI,2009,55.448
2563,MYS,2009,74.227
2564,NAC,2009,78.6548558791086
2565,NAM,2009,55.496
2566,NCL,2009,76.9804878048781
2567,NER,2009,57.396
2568,NGA,2009,50.712
2569,NIC,2009,71.433
2570,NLD,2009,80.5487804878049
2571,NOR,2009,80.7951219512195
2572,NPL,2009,66.761
2573,NRU,2009,59.123
2574,NZL,2009,80.7024390243902
2575,OED,2009,78.9194188501818
2576,OMN,2009,74.681
2577,OSS,2009,63.8148785753945
2578,PAK,2009,64.14
2579,PAN,2009,76.343
2580,PER,2009,73.466
2581,PHL,2009,70.633
2582,PLW,2009,0.0
2583,PNG,2009,62.788
2584,POL,2009,75.6951219512195
2585,PRE,2009,56.3080035125471
2586,PRI,2009,77.877
2587,PRK,2009,69.732
2588,PRT,2009,78.7268292682927
2589,PRY,2009,71.635
2590,PSE,2009,72.608
2591,PSS,2009,68.0236126664195
2592,PST,2009,79.4756110093771
2593,PYF,2009,80.665
2594,QAT,2009,77.878
2595,ROU,2009,73.309756097561
2596,RUS,2009,68.6846341463415
2597,RWA,2009,61.958
2598,SAS,2009,66.2545914531589
2599,SAU,2009,75.431
2600,SDN,2009,62.644
2601,SEN,2009,63.923
2602,SGP,2009,81.2414634146342
2603,SLB,2009,68.466
2604,SLE,2009,52.626
2605,SLV,2009,71.576
2606,SMR,2009,0.0
2607,SOM,2009,51.853
2608,SRB,2009,73.9853658536585
2609,SSA,2009,56.2178928838296
2610,SSD,2009,53.891
2611,SSF,2009,56.2196130711593
2612,SST,2009,65.6707068451106
2613,STP,2009,65.116
2614,SUR,2009,69.505
2615,SVK,2009,74.909756097561
2616,SVN,2009,78.9707317073171
2617,SWE,2009,81.3512195121951
2618,SWZ,2009,44.639
2619,SXM,2009,75.441
2620,SYC,2009,73.0829268292683
2621,SYR,2009,73.853
2622,TCA,2009,77.164
2623,TCD,2009,49.196
2624,TEA,2009,73.6994202494047
2625,TEC,2009,71.1044799874778
2626,TGO,2009,57.011
2627,THA,2009,75.842
2628,TJK,2009,68.039
2629,TKM,2009,67.958
2630,TLA,2009,73.3794254810154
2631,TLS,2009,64.854
2632,TMN,2009,71.0046504281841
2633,TON,2009,70.012
2634,TSA,2009,66.2545914531589
2635,TSS,2009,56.2196130711593
2636,TTO,2009,73.126
2637,TUN,2009,75.267
2638,TUR,2009,74.765
2639,TUV,2009,63.949
2640,TZA,2009,58.894
2641,UGA,2009,56.488
2642,UKR,2009,69.19
2643,UMC,2009,73.3599819911263
2644,URY,2009,76.738
2645,USA,2009,78.390243902439
2646,UZB,2009,68.871
2647,VCT,2009,75.083
2648,VEN,2009,72.579
2649,VGB,2009,75.26
2650,VIR,2009,77.5146341463415
2651,VNM,2009,73.498
2652,VUT,2009,69.653
2653,WLD,2009,70.4016179896105
2654,WSM,2009,70.066
2655,XKX,2009,77.665
2656,YEM,2009,67.196
2657,ZAF,2009,57.447
2658,ZMB,2009,55.3
2659,ZWE,2009,48.063
2660,ABW,2010,75.404
2661,AFE,2010,58.4111497501441
2662,AFG,2010,60.851
2663,AFW,2010,54.550169165108
2664,AGO,2010,56.726
2665,ALB,2010,77.936
2666,AND,2010,0.0
2667,ARB,2010,70.0412535714543
2668,ARE,2010,78.334
2669,ARG,2010,75.721
2670,ARM,2010,73.16
2671,ASM,2010,0.0
2672,ATG,2010,76.82
2673,AUS,2010,81.6951219512195
2674,AUT,2010,80.5804878048781
2675,AZE,2010,69.529
2676,BDI,2010,57.081
2677,BEL,2010,80.1829268292683
2678,BEN,2010,58.363
2679,BFA,2010,56.477
2680,BGD,2010,68.638
2681,BGR,2010,73.5121951219512
2682,BHR,2010,78.748
2683,BHS,2010,72.731
2684,BIH,2010,77.073
2685,BLR,2010,70.4048780487805
2686,BLZ,2010,72.272
2687,BMU,2010,80.499
2688,BOL,2010,66.162
2689,BRA,2010,73.182
2690,BRB,2010,75.712
2691,BRN,2010,74.849
2692,BTN,2010,68.43
2693,BWA,2010,60.013
2694,CAF,2010,49.255
2695,CAN,2010,81.3221951219512
2696,CEB,2010,75.2939657786314
2697,CHE,2010,82.2463414634147
2698,CHI,2010,81.12
2699,CHL,2010,78.501
2700,CHN,2010,75.599
2701,CIV,2010,55.023
2702,CMR,2010,56.582
2703,COD,2010,56.417
2704,COG,2010,61.683
2705,COL,2010,75.033
2706,COM,2010,61.123
2707,CPV,2010,73.499
2708,CRI,2010,78.67
2709,CSS,2010,72.0186893303779
2710,CUB,2010,77.661
2711,CUW,2010,0.0
2712,CYM,2010,82.190243902439
2713,CYP,2010,79.665
2714,CZE,2010,77.4243902439025
2715,DEU,2010,79.9878048780488
2716,DJI,2010,60.259
2717,DMA,2010,71.55
2718,DNK,2010,79.1
2719,DOM,2010,72.093
2720,DZA,2010,73.808
2721,EAP,2010,73.8761728997625
2722,EAR,2010,67.8661031408664
2723,EAS,2010,74.7343657919443
2724,ECA,2010,70.7670247830119
2725,ECS,2010,75.986337341019
2726,ECU,2010,75.43
2727,EGY,2010,69.664
2728,EMU,2010,80.7475121757345
2729,ERI,2010,63.787
2730,ESP,2010,81.6268292682927
2731,EST,2010,75.4292682926829
2732,ETH,2010,59.73
2733,EUU,2010,79.6300337124674
2734,FCS,2010,59.3055588764782
2735,FIN,2010,79.8707317073171
2736,FJI,2010,67.328
2737,FRA,2010,81.6634146341463
2738,FRO,2010,80.6365853658537
2739,FSM,2010,71.233
2740,GAB,2010,63.898
2741,GBR,2010,80.4024390243902
2742,GEO,2010,72.128
2743,GHA,2010,61.157
2744,GIB,2010,80.958
2745,GIN,2010,56.72
2746,GMB,2010,60.717
2747,GNB,2010,56.23
2748,GNQ,2010,57.878
2749,GRC,2010,80.3878048780488
2750,GRD,2010,74.999
2751,GRL,2010,70.2919512195122
2752,GTM,2010,70.878
2753,GUM,2010,76.879
2754,GUY,2010,66.743
2755,HIC,2010,79.7607626278267
2756,HKG,2010,82.9780487804878
2757,HND,2010,71.088
2758,HPC,2010,58.577688567925
2759,HRV,2010,76.4756097560976
2760,HTI,2010,46.019
2761,HUN,2010,74.2073170731707
2762,IBD,2010,71.4524650391277
2763,IBT,2010,68.9005043239626
2764,IDA,2010,60.9068503403282
2765,IDB,2010,59.078973449543
2766,IDN,2010,68.679
2767,IDX,2010,61.8272835461901
2768,IMN,2010,78.983
2769,IND,2010,66.909
2770,INX,2010,0.0
2771,IRL,2010,80.7439024390244
2772,IRN,2010,73.069
2773,IRQ,2010,67.062
