"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"de dividende précoce démographique","EAR","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Asie de l’Est et Pacifique","EAS","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.039326084265716","1.75322603002546","1.64695878447322","1.42760661921086","1.37748772744028","1.40368218740099","1.41241604603415","","","",
"Europe et Asie centrale (hors revenu élevé)","ECA","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.609868298676","27.0266201576126","27.6560521699302","23.2989137654771","22.1473968796897","22.1255222753945","23.3259313085957","24.3995673610925","23.6901040823447","24.2103177926704","23.6054023006891","21.6600262315127","22.2880884867138","22.6422442157004","20.7654607830369","",
"Europe et Asie centrale","ECS","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7696841146241","30.5001582779361","31.1923083856772","30.4257330289855","30.0470201834346","31.9519479357118","31.378680132697","31.8863655767096","32.5278687874556","31.8778912163309","31.2715882199757","31.6102208268043","31.4204527239058","30.8611099649617","31.1939527312977","32.9434236523688","32.470034801037","31.3876219348703","31.1174133118114","30.5192637681349","30.0055327769702","29.8593799577563","29.5547378323985","29.9625777889017","30.0923013330965","30.4965008959993","32.3140776869775","31.0197585697773","",
"Équateur","ECU","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8012082416609","15.6660930524356","17.1128690922339","16.3620460164259","19.4910027248955","17.6170837585379","17.871770299172","19.5337620874733","16.6828088578769","16.0542167738194",
"Égypte, République arabe d’","EGY","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","12.0805369127517","13.2425742574257","11.9660708876098","11.5404976177872","12.422644969058","","8.95730394020018","11.5291794646775","10.9669591189098","11.7479708810978","13.8618346545866","14.309188904956","13.9783001808318","13.5978210596639","13.585108287095","14.514825371166","10.7727032072895","9.08419649266742","9.34463690756537","9.30549991839884","9.80652763695158","0","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","",
"Zone euro","EMU","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","36.5060865060865","37.0491803278689","34.805978934552","34.3918535115219","34.322543571324","34.7448711645358","34.81570544043","34.2971271041158","34.5826267582178","34.6066305277629","33.9038095597682","34.141192519452","35.2654972909911","37.1290551996164","37.2873916939448","32.8000122943218","33.5983709181677","31.4531520054494","36.0914192881407","37.2411322106771","37.1288539022574","38.7671818681654","34.4908847698587","34.5964975861113","33.7956864691641","32.1747652781257","32.8676819621457","32.4372991899414","31.9511189685281","32.6548799312529","33.0827318312312","32.5059729409286","32.3185472289765","31.6653254463231","31.7857295510038","32.7503263406358","33.7993350655095","34.0529679772026","33.3492071985775","33.5643004588664","33.1626251504366","33.2734222717262","33.515369400525","33.552307636879","33.5578667615318","33.6590260060159","33.0169951295699","33.5330474823691","32.833666477079","",
"Érythrée","ERI","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Espagne","ESP","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","38.8385020479812","39.7912667946258","41.2878414357559","44.5609020168335","43.0403419716804","47.4091520861373","47.920114337295","48.2128274389094","47.9164965569801","44.0090939873264","47.3312386174876","46.1864912310602","44.5291466255257","40.5651483256061","37.8445106121454","37.7741636532135","37.4167492688682","36.5658096953428","37.6265702444715","37.3570388854231","37.7524476185971","38.5970803885352","39.1539895966238","","","","","","","","","","","","","","","","","","42.6237243172437","42.2339006508941","41.8985115152781","41.7009077878643","42.6672775820391","43.201281535894","42.3304422010522","43.7643615275194","46.7343228189679","43.5302204796578","",
"Estonie","EST","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1076523994811","33.9534015615766","36.3015369602342","32.4059059486216","30.4024629662681","31.3573222993941","30.2199300492027","30.2100593297343","31.3115443224213","31.464390380053","31.8863655767096","32.0091511048285","30.5468673158257","29.8805485916531","31.059189196431","29.3166609471517","29.8597753597754","33.131461567719","31.8573423198249","34.1971411661316","32.8641921616513","31.2736952240276","31.0579411764706","30.7576721919362","30.4420678287279","31.1271968722285","31.9337016574586","32.2363939262105","32.2575133959773","33.5099871292284","32.1910286422473","",
"Éthiopie","ETH","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.94737342072765","2.31434751261716","2.07258379222131","1.88513553070663","1.45368273482152","1.17258898974566","1.06319986315249","0.983025534143977","1.00528292001397","0.00206030513118993","","","","","","","","","","","","","","","","","","","","","","","",
"Union européenne","EUU","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","26.6614136604377","27.1245913214426","28.2131661442007","27.2370486656201","27.8823612985721","31.044293566117","32.5328690640572","33.0120481927711","32.1970532255919","33.5957908146292","31.6674391840632","32.5915537470864","27.7985554001199","29.8095010995416","28.5102603229553","28.9959500086963","29.925604569283","27.4369044965555","30.4081632653061","34.6940097839116","34.78858076252","33.5929868503444","33.6605584642234","32.864442208729","33.3214832217877","32.0063983713237","33.6523436769365","33.4102079998298","32.2428849994698","33.7808154700435","32.865975824443","32.2922837422679","32.3185472289765","31.6653254463231","31.5785545277847","32.0510497197464","33.4927976713663","33.5305430853805","33.1170095512291","32.3641546246981","32.381106030639","32.5564827151533","32.1977719536976","33.0707933201294","32.308074651771","32.9283925379835","32.876678160315","33.5099871292284","32.6302920582804","",
"Fragile et les situations de conflit touchées","FCS","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finlande","FIN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","7.68542199488491","8.72373141978473","8.5405496685946","9.44667973451632","9.61675335340815","9.39417662062173","8.90886001758328","9.83445444221193","9.56630241615306","9.48540706605222","9.63345998914382","8.85371457748275","8.8339858692228","9.38825919802394","10.17665910355","10.0677073053523","9.2514963511632","8.92443655449216","8.41653561545305","8.27288122740945","9.05692553894826","12.8759279281456","14.0629676528146","33.6605584642234","32.8551409638268","31.5877848923118","31.3110529159912","32.0830202473548","28.7724222306184","30.49189140758","29.9158033332178","29.9708484984389","29.8288670734943","30.3880407124682","30.855466104883","30.3782522525055","30.5888893408724","33.6648178094821","33.9087947882736","32.5338711205555","33.5643004588664","33.1626251504366","33.2734222717262","33.515369400525","33.552307636879","32.308074651771","31.9899157737925","31.9389890444377","32.3140776869775","32.5661520024824","",
"Fidji","FJI","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00195978520754125","0.00170896351362898","0.00310342152222826","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"France","FRA","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","36.698621929299","37.8385626173237","37.0491803278689","40.6855151045701","39.980885632367","42.0171673819742","42.2465960665658","42.9253794713938","40.7364582406832","39.9704900209677","40.307486631016","41.1634580892024","41.657585004359","41.6186723249471","41.2347089342663","41.7680641643066","42.0045981860367","42.9247158528375","43.1722590057233","42.8091841442209","43.4023576589346","43.6933082320725","42.8420670777957","46.3591559072609","45.5893749988549","44.5709325484878","40.2309014478895","40.1719825401756","40.3791190648101","40.0844066553259","41.0007404962217","42.1598079701756","41.6220032960585","41.5872418750252","41.4641654592706","41.4474974984795","41.547803289982","43.7540519244771","41.8782463226438","42.4969036469679","42.2587312515828","41.9942929107749","42.2654707284591","42.0192475581073","42.0707779196602","41.6287304489767","40.2574931697776","38.3682676943322","38.5473741749402","38.0933325834222","",
"Îles Féroé","FRO","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronésie, États fédérés de","FSM","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.526318357999737","0.605057179232416","0.648667318091309","1.18664327898258","1.82746415525495","1.75279611947618","1.67494670600594","1.23837803565422","","","",
"Royaume-Uni","GBR","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","15.6263209806961","16.9692254495159","16.9521479064709","17.3416241496599","18.6089714544631","17.4207828982791","17.0505990800167","16.2453751204801","15.4848329300188","15.1642760487145","16.2572261061411","16.8464693688528","16.9387603734867","16.7066823746962","17.5899950746301","22.1721087255308","21.9767121482564","21.7963186364167","20.0902622444092","19.8410374207246","20.3811090609974","21.5210326444169","20.9696995237895","18.6862190867151","18.7510227533064","18.401453908234","17.6943278630846","17.8380093153983","17.5669911302285","17.7532063573224","17.7349730902847","18.4465896678668","18.5243746652787","18.1162763503386","18.35507906553","18.0194039183792","18.1085538919643","19.2322312437275","15.9685851104481","18.377616240383","18.2586714617048","17.8174487475321","17.9730769922192","18.1217906310053","18.3632823997502","18.5367513355395","18.6461873566804","19.3667649005915","20.3546087313851","19.6183056666851","",
"Géorgie","GEO","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.121403232164","14.6449704142012","10.7706173952231","14.9681978798587","13.2655269422203","16.5165849766328","15.1044249529643","15.4461884810206","17.585281111813","17.9449426672021","15.8252140537349","14.0852172451466","14.9064861070971","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Ghana","GHA","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60694679323919","","","","","","","","","","","",
"Gibraltar","GIB","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinée","GIN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambie","GMB","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.238481202069954","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinée-Bissau","GNB","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinée équatoriale","GNQ","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grèce","GRC","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","24.4491826581379","23.0969420949902","23.4135819649318","23.5906862745099","23.7423287270906","25.6946645536186","25.749412506448","26.8206496302536","25.8209609483696","29.8546961601837","33.1570312410367","30.9189841791521","32.9912280701753","33.9939871048755","30.7173542383053","28.7949590504257","28.9959500086963","30.6309321409925","27.4369044965555","","","","","30.5001582779361","29.5649772130921","28.1315264305936","27.9181238428307","28.3274226013611","28.2334848196852","29.7426951591801","32.6548799312529","33.2994878380194","32.2922837422679","32.4121897414898","31.4214978337116","31.8822348020878","32.3691911135526","33.0983453083231","33.210332103321","31.1915273234668","30.9611313995953","28.7705882352941","30.1771441457242","30.0412079463682","29.736279741652","31.3021491782554","30.9734617606489","31.0768585020054","32.4841333690891","31.4241272035949","",
"Grenade","GRD","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Groenland","GRL","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.13147684650636","2.32885141347758","2.14106563895516","2.47812372370285","2.81336766642689","2.30205020675175","2.2061938155975","2.11277714838082","1.78968457470336","2.13804611521881","2.29334735748471","2.27702378445949","2.26216101013778","2.3262277966383","2.30739664108926","2.22014578072966","2.01048019929559","1.96470921647301","2.10588378004023","2.71466882094465","2.86658803767265","2.83302722732544","2.78788093443719","2.91315580839032","6.31857653538578","6.39690696604319","6.79729937086107","7.08525639203654","6.85605278357134","6.96097618097653","7.36306757991556","5.93555500203626","",
"Guam","GUM","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Revenu élevé","HIC","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","19.752424843256","22.0567375886525","20.1828649357014","25.1489496246643","23.7423287270906","21.5287517497285","21.3965746948071","20.6998200466284","19.2692312075944","15.3071017274472","19.5737656843616","19.6363261674197","21.9170403587444","21.3988961951827","23.0297021712124","23.8491823137492","23.9519855662132","25.1905494513232","23.1907413757964","27.1076523994811","29.4583337164504","29.5668337745733","30.190774122545","30.4024629662681","29.5649772130921","28.7892147581982","29.4259868738796","30.7366350447033","30.2678853380249","30.3974773982358","30.2278236192576","30.5903695461006","30.5606023978385","30.7236149544496","29.9248790294146","29.9092153981786","30.814338222228","32.4895909696942","31.4490801963145","31.2895746291686","31.1174133118114","30.054474636905","30.1771441457242","30.0412079463682","29.5547378323985","31.2101245028297","30.2501964912691","30.7866796990024","32.0020491381995","31.2219428866861","",
"Chine, RAS de Hong Kong","HKG","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","2.96692607003891","5.37634408602151","6.54676258992806","6.6493674991891","5.96823770491803","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","11.8628953041239","11.542542094127","10.8186095294431","10.642832765604","10.9282525475163","11.2192100728171","13.2486530484413","13.2184072927941","13.1164527084592","13.6627178136054","14.4043068740766","12.5718267675255","12.6449287100257","","","","","18.3734876283726","","",
"Pays pauvres très endettés (PPTE)","HPC","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatie","HRV","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.5315934065933","34.6940097839116","33.6883337806839","31.7696841146241","29.5656804364312","33.5321581506418","30.4332369419585","29.4718872084302","32.8920944637507","32.9021072934742","32.2428849994698","30.2278236192576","30.6338717763756","31.2715882199757","31.6102208268043","31.4204527239058","31.4678847556496","31.7329083259402","32.5907394646754","33.1719422490458","33.8053140392223","31.573606632309","30.8392238722751","32.0507821982675","30.9776941871542","29.4962302684318","29.3047276617118","29.8914195875747","29.1024772387744","29.4905545272816","28.3449875952177","",
"Haïti","HTI","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hongrie","HUN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","15.3071017274472","16.981992249829","17.3787409700722","21.9170403587444","24.9303879710414","24.4726433750824","23.8491823137492","24.4967717432586","29.3805501407841","29.2250655574645","30.4081632653061","33.542026482441","32.001414427157","30.8739739256398","35.0359993099754","32.864442208729","35.8352846668171","36.1629237339978","34.4165869438696","34.0993635173142","34.3822837507654","35.0353959940214","34.8424211226168","33.9100564770057","34.766302278266","34.2994918112143","35.0080565288645","33.1602756921053","31.436583186181","29.9486890164236","33.369826940807","32.3641546246981","31.4735209106517","31.1534987254917","30.5448545162696","33.0761234444627","31.2101245028297","30.0923013330965","29.2403545861965","27.9482370677756","27.7613924240061","",
"BIRD seulement","IBD","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8206490873641","11.6057800892563","","","11.1162210931988","11.0353778309592","12.9564680349856","13.5927570489066","12.4184467718275","12.6187978566692","13.1567027548545","13.9049063720702","12.4582978377629","14.2195707638129","13.0790933541963","11.4997045729171","11.7900790205448","11.568320513879","14.2251933130983","11.219085826287","14.0126797447484","16.388652156033","19.5337620874733","18.9750642269507","",
"BIRD et IDA","IBT","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.52113272618957","8.65213707511746","7.8510597103474","","","","","",
"IDA totale","IDA","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA mélange","IDB","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.51018615493767","2.8123671327558","2.24258608427213","2.83646421966287","","","","",
"Indonésie","IDN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.98672636443472","5.98293786996966","2.69246530585121","2.87765360822207","2.52476153441453","1.9387114429038","","1.98315996435898","6.02613389670849","3.10966014295339","2.75209262156872","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"IDA seulement","IDX","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Île de Man","IMN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Inde","IND","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0859047012040514","0.0614286211013109","0.0436583681923405","0.0502373963238046","0.0348912690684843","0.0318027418023358","0.0285064372189353","0.0408960540688883","0.0704912422293621","0.0620190847693959","0.0501484553479746","0.384681142075568","0.234473037319719","0.140772779527015","0.236090039322538","0.182241840686932","0.144436049269913","0.10970764812997","0.229761390743008","0.289508533928236","0.254862907141512","0.148418032542763","0.240480323613257","0.190141689411732","0.0935080149865854","0.0957534317001697","0.0860916947281468","0.129802771390147","0.113214836473692","","","","",
"Non classifié","INX","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlande","IRL","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","8.92086330935252","9.61995249406179","11.5062761506276","13.6476426799008","13.1982811540822","13.2436627004656","12.8989361702128","12.9032258064516","12.7887323943662","12.6948271967472","13.1442839308008","12.9527317372621","13.0077907623817","13.0066466831747","13.0997236875158","12.8178335074888","13.3117233927606","13.9997847842462","14.0838085792215","14.0623707502689","14.2562338779019","14.3533927901865","13.9834862746219","15.4343869535753","14.387480003266","13.7514036447964","13.295939878593","13.091560822119","13.3128817567471","14.4402209737204","14.7608925456714","14.6084387972187","14.5584193923668","15.2702745784892","14.6840595368491","15.6767205795493","17.5881862986999","18.959347284689","17.7769648452238","19.4071189723896","18.380522414217","18.1060352864786","17.8856259193812","17.4077164608953","17.9290137914807","18.1774416062292","18.0853489143009","18.4412783247272","18.6442898543493","17.3283205548735","",
"Iran, République islamique d’","IRN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","2.70186335403727","2.42857142857143","1.14918365916894","1.59822965330711","1.79353273197236","2.34392813169775","6.91421991940127","4.61106430777871","7.38461538461539","7.9479843953186","7.25642070933551","7.46208831585276","8.80286402569593","9.51850727131626","14.2871306761848","12.3486779229054","13.8817771084337","10.3524804177546","8.1335952848723","9.29372464805536","8.69990224828935","6.58914728682171","5.34052726802791","6.49414279987528","5.73899243761437","6.25284587476682","10.8297000277601","11.6057800892563","11.4839152496493","16.623333379141","12.0498979764719","13.4312076587915","12.9564680349856","10.4412212033858","12.4184467718275","12.5710429025935","14.9114524732299","18.6883106915343","","","","","","","","","","","","","",
"Iraq","IRQ","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0552157490265622","0.000151131350285198","0.000163267852843483","5.10218468301877E-05","0.00175078979618909","0.000451944635124252","","","",
"Islande","ISL","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","4.75452196382429","3.46760070052539","3.56283100625903","4.10982559143499","3.02950819672131","3.84038965904833","4.29337061633461","4.48176071890945","4.23351594599883","2.722207962798","2.34708194345075","4.58490069859709","4.73385301610678","4.72288662830722","4.4476974394663","3.4781914130788","2.84608844822116","2.75404262895136","3.07544427382987","7.134132847975","7.98668051717696","8.11695329924966","8.0708063620017","8.13670890948676","8.7355653540493","9.32223975890311","8.92593990728627","8.53329377294035","8.79905825014309","9.05895281456194","9.22854440899896","9.69717127272789","9.22223927991341","7.97778411870962","7.97942404826849","7.45849882531544","6.49617473574976","8.15729566805919","11.800927563204","11.3374479535815","10.2224925352274","10.4714955710403","9.937105494628","10.5905167276455","7.05432491217678","9.98529294523042","10.3965770254317","10.5056494683762","10.1769120685558","10.2320412366382","9.49204778672591",
"Israël","ISR","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","0","0","7.69230769230769","7.14285714285714","8.06451612903226","7.77777777777778","8.33333333333333","7.21311475409836","8.4648493543759","9.49367088607595","8.10173046670163","7.2002165478661","7.01212142141797","6.49676116645743","4.78391137927006","6.53873962723073","5.87478496767602","6.9973015493687","7.64508475127168","6.52804223645491","5.94315245478036","6.1497228035393","6.26412121965881","9.74451788899381","9.91158984709212","12.4403533763023","12.755929307429","13.0804144161627","14.7937323424534","15.7350326733917","16.0424019259321","16.7487912984241","16.7932082156523","16.5848984836805","15.7126935021829","15.6671364368354","16.9821092152767","17.8446768121351","17.6776273336167","17.7186904338929","17.6062090783024","17.2562789460341","17.0680446785496","17.0389870237945","17.3023199803629","16.8522588443617","17.7120561693398","17.9633632924914","17.9803047911979","16.2812010791102","",
"Italie","ITA","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","38.8481846833942","38.3458884598342","41.4302053265073","38.0730732792355","35.9710003258391","34.8012833104171","35.4452326331258","33.9265500177885","34.5394102910002","34.0345503882217","32.4158941889743","32.5915537470864","32.780480798578","37.4946165807585","39.1878023747964","29.4106767508495","29.1056152569124","","","","","","34.0103252246831","34.8189760169814","33.8095958504431","31.1452165995479","30.7366350447033","31.378680132697","31.6090980456968","32.4008576436583","32.865975824443","33.5073568837572","33.8641983159454","31.9091530589347","32.9754876524475","33.8770094085484","33.9338523215368","33.8507540674399","33.8342222355038","32.9545088152701","32.7916648801612","32.6097130499417","32.5879784036014","31.9677837491443","32.1863138052625","32.9283925379835","33.0169951295699","33.5330474823691","32.6302920582804","",
"Jamaïque","JAM","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordanie","JOR","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.926388166935148","0.801972785374994","0.665428720210467","0.590731070496084","0.492362330245979","0.460783079441017","0.447408407901401","0.453419446164735","0.443948785038711","0.382349138329116","0.480778742852621","0.383760505660902","0.288953712367219","0.27367832497094","0.215005092225868","0.156224748154932","0.134385402539761","0.116064635105683","0.103856933517336","","",
"Japon","JPN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.6741327455119","25.7504026550832","26.1768327564308","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6744950179485","29.8839810371348","0.181246410379535","0","0","0","0","0","","","","","","2.66735229267712","2.27174130857528","2.58664752690271","2.69887752298367","2.86924541809459","4.17876864617051","3.9592644066909","3.10454486816845","3.25949336445695","0","0","0","",
"Kenya","KEN","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.55156483214716","1.63189136986999","2.8123671327558","2.24258608427213","3.12335772055131","0.795551101609443","2.431769137717","1.77994039426021","",
"République kirghize","KGZ","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3525084260351","17.4193427979539","18.515483436445","17.9206059194295","18.1485143239419","17.7777326771559","19.5902695023184","16.8700796833832","",
"Cambodge","KHM","Cotisations sociales (% des revenus)","GC.REV.SOCL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
