,Country Code,Year,Death_Rate
2413,BFA,2009,11.609
2414,BGD,2009,6.612
2415,BGR,2009,14.5
2416,BHR,2009,1.925
2417,BHS,2009,6.257
2418,BIH,2009,9.29
2419,BLR,2009,14.1
2420,BLZ,2009,4.752
2421,BMU,2009,7.2
2422,BOL,2009,7.788
2423,BRA,2009,6.155
2424,BRB,2009,8.937
2425,BRN,2009,3.684
2426,BTN,2009,6.922
2427,BWA,2009,9.719
2428,CAF,2009,14.907
2429,CAN,2009,7.1
2430,CEB,2009,11.434333580072
2431,CHE,2009,8.1
2432,CHI,2009,8.21982905324266
2433,CHL,2009,5.612
2434,CHN,2009,7.08
2435,CIV,2009,11.529
2436,CMR,2009,11.3
2437,COD,2009,11.98
2438,COG,2009,8.377
2439,COL,2009,4.912
2440,COM,2009,9.553
2441,CPV,2009,6.205
2442,CRI,2009,4.433
2443,CSS,2009,6.57512227306928
2444,CUB,2009,8.191
2445,CUW,2009,7.9
2446,CYM,2009,3.1
2447,CYP,2009,6.443
2448,CZE,2009,10.3
2449,DEU,2009,10.4
2450,DJI,2009,9.361
2451,DMA,2009,10.906
2452,DNK,2009,9.9
2453,DOM,2009,5.831
2454,DZA,2009,4.735
2455,EAP,2009,7.01826371869009
2456,EAR,2009,7.10897825014259
2457,EAS,2009,7.06818931170821
2458,ECA,2009,10.8298763898622
2459,ECS,2009,10.1426537636399
2460,ECU,2009,4.856
2461,EGY,2009,6.05
2462,EMU,2009,9.41680418682081
2463,ERI,2009,7.685
2464,ESP,2009,8.3
2465,EST,2009,12.1
2466,ETH,2009,9.485
2467,EUU,2009,9.84643613368633
2468,FCS,2009,10.8919368765366
2469,FIN,2009,9.3
2470,FJI,2009,7.141
2471,FRA,2009,8.5
2472,FRO,2009,7.9
2473,FSM,2009,4.66
2474,GAB,2009,8.559
2475,GBR,2009,9.0
2476,GEO,2009,12.194
2477,GHA,2009,8.706
2478,GIB,2009,7.51
2479,GIN,2009,11.918
2480,GMB,2009,9.171
2481,GNB,2009,11.52
2482,GNQ,2009,11.391
2483,GRC,2009,9.8
2484,GRD,2009,6.883
2485,GRL,2009,7.8
2486,GTM,2009,5.329
2487,GUM,2009,4.784
2488,GUY,2009,7.321
2489,HIC,2009,8.26496433011347
2490,HKG,2009,5.9
2491,HND,2009,4.371
2492,HPC,2009,10.1224459641509
2493,HRV,2009,11.8
2494,HTI,2009,8.695
2495,HUN,2009,13.0
2496,IBD,2009,7.37615525778057
2497,IBT,2009,7.87142683736231
2498,IDA,2009,9.44424811214119
2499,IDB,2009,10.286905913568
2500,IDN,2009,7.386
2501,IDX,2009,9.02095029145418
2502,IMN,2009,10.167
2503,IND,2009,7.479
2504,INX,2009,0.0
2505,IRL,2009,6.3
2506,IRN,2009,5.127
2507,IRQ,2009,6.07
2508,ISL,2009,6.3
2509,ISR,2009,5.2
2510,ITA,2009,10.0
2511,JAM,2009,6.219
2512,JOR,2009,3.611
2513,JPN,2009,9.1
2514,KAZ,2009,8.88
2515,KEN,2009,7.718
2516,KGZ,2009,6.7
2517,KHM,2009,6.127
2518,KIR,2009,7.102
2519,KNA,2009,8.936
2520,KOR,2009,5.0
2521,KWT,2009,1.942
2522,LAC,2009,6.05042395142405
2523,LAO,2009,8.266
2524,LBN,2009,4.039
2525,LBR,2009,10.115
2526,LBY,2009,4.449
2527,LCA,2009,7.237
2528,LCN,2009,6.04253984155204
2529,LDC,2009,9.32289205661403
2530,LIC,2009,9.92399825844125
2531,LIE,2009,6.4
2532,LKA,2009,8.987
2533,LMC,2009,7.93739379777559
2534,LMY,2009,7.85856404971635
2535,LSO,2009,19.933
2536,LTE,2009,7.44732898714149
2537,LTU,2009,13.3
2538,LUX,2009,7.3
2539,LVA,2009,14.0
2540,MAC,2009,3.526
2541,MAF,2009,3.652
2542,MAR,2009,5.987
2543,MCO,2009,0.0
2544,MDA,2009,12.093
2545,MDG,2009,7.801
2546,MDV,2009,3.258
2547,MEA,2009,5.00538623295922
2548,MEX,2009,5.533
2549,MHL,2009,6.86
2550,MIC,2009,7.66084932362923
2551,MKD,2009,9.3
2552,MLI,2009,12.189
2553,MLT,2009,7.8
2554,MMR,2009,9.193
2555,MNA,2009,5.36993738044202
2556,MNE,2009,9.5
2557,MNG,2009,6.808
2558,MNP,2009,0.0
2559,MOZ,2009,12.149
2560,MRT,2009,8.241
2561,MUS,2009,7.4
2562,MWI,2009,12.183
2563,MYS,2009,4.96
2564,NAC,2009,7.82084655604144
2565,NAM,2009,11.249
2566,NCL,2009,5.1
2567,NER,2009,11.206
2568,NGA,2009,14.82
2569,NIC,2009,4.598
2570,NLD,2009,8.1
2571,NOR,2009,8.6
2572,NPL,2009,6.897
2573,NRU,2009,8.436
2574,NZL,2009,6.73
2575,OED,2009,7.94654735674914
2576,OMN,2009,2.991
2577,OSS,2009,9.49401424529385
2578,PAK,2009,7.703
2579,PAN,2009,4.701
2580,PER,2009,6.801
2581,PHL,2009,5.602
2582,PLW,2009,8.5
2583,PNG,2009,7.215
2584,POL,2009,10.1
2585,PRE,2009,11.2368831929157
2586,PRI,2009,7.78
2587,PRK,2009,8.95
2588,PRT,2009,9.9
2589,PRY,2009,5.525
2590,PSE,2009,3.554
2591,PSS,2009,6.47358316085634
2592,PST,2009,8.88550439570708
2593,PYF,2009,2.842
2594,QAT,2009,1.38
2595,ROU,2009,12.6
2596,RUS,2009,14.1
2597,RWA,2009,8.284
2598,SAS,2009,7.45309434540184
2599,SAU,2009,2.59
2600,SDN,2009,7.787
2601,SEN,2009,7.514
2602,SGP,2009,4.3
2603,SLB,2009,5.713
2604,SLE,2009,13.805
2605,SLV,2009,6.75
2606,SMR,2009,6.3
2607,SOM,2009,14.591
2608,SRB,2009,14.2
2609,SSA,2009,11.3294335395088
2610,SSD,2009,12.221
2611,SSF,2009,11.3290735469422
2612,SST,2009,8.72239298404501
2613,STP,2009,7.169
2614,SUR,2009,7.197
2615,SVK,2009,9.8
2616,SVN,2009,9.2
2617,SWE,2009,9.7
2618,SWZ,2009,17.283
2619,SXM,2009,3.1
2620,SYC,2009,7.8
2621,SYR,2009,3.678
2622,TCA,2009,4.849
2623,TCD,2009,15.765
2624,TEA,2009,6.993673611253
2625,TEC,2009,10.8580286558846
2626,TGO,2009,10.488
2627,THA,2009,6.236
2628,TJK,2009,5.75
2629,TKM,2009,6.418
2630,TLA,2009,5.98667040973959
2631,TLS,2009,7.987
2632,TMN,2009,5.39005586596873
2633,TON,2009,6.684
2634,TSA,2009,7.45309434540184
2635,TSS,2009,11.3290735469422
2636,TTO,2009,6.316
2637,TUN,2009,5.271
2638,TUR,2009,5.269
2639,TUV,2009,9.973
2640,TZA,2009,9.41
2641,UGA,2009,9.229
2642,UKR,2009,15.3
2643,UMC,2009,7.37462546244516
2644,URY,2009,9.332
2645,USA,2009,7.9
2646,UZB,2009,4.8
2647,VCT,2009,6.526
2648,VEN,2009,5.62
2649,VGB,2009,5.269
2650,VIR,2009,6.6
2651,VNM,2009,6.117
2652,VUT,2009,5.93
2653,WLD,2009,7.91858144530765
2654,WSM,2009,6.066
2655,XKX,2009,4.568
2656,YEM,2009,5.651
2657,ZAF,2009,11.947
2658,ZMB,2009,9.961
2659,ZWE,2009,14.804
2660,ABW,2010,6.745
2661,AFE,2010,9.93944940849568
2662,AFG,2010,8.254
2663,AFW,2010,12.492764849511
2664,AGO,2010,11.177
2665,ALB,2010,7.029
2666,AND,2010,2.8
2667,ARB,2010,5.54997680937013
2668,ARE,2010,0.795
2669,ARG,2010,7.661
2670,ARM,2010,9.384
2671,ASM,2010,0.0
2672,ATG,2010,5.7
2673,AUS,2010,6.5
2674,AUT,2010,9.2
2675,AZE,2010,5.9
2676,BDI,2010,10.538
2677,BEL,2010,9.7
2678,BEN,2010,10.461
2679,BFA,2010,11.253
2680,BGD,2010,6.106
2681,BGR,2010,14.9
2682,BHR,2010,1.883
2683,BHS,2010,6.269
2684,BIH,2010,9.499
2685,BLR,2010,14.5
2686,BLZ,2010,4.66
2687,BMU,2010,7.4
2688,BOL,2010,7.66
2689,BRA,2010,6.199
2690,BRB,2010,9.037
2691,BRN,2010,3.751
2692,BTN,2010,6.808
2693,BWA,2010,8.93
2694,CAF,2010,14.534
2695,CAN,2010,7.0
2696,CEB,2010,11.4294836462092
2697,CHE,2010,8.0
2698,CHI,2010,8.23918487507408
2699,CHL,2010,5.962
2700,CHN,2010,7.11
2701,CIV,2010,11.187
2702,CMR,2010,10.992
2703,COD,2010,11.653
2704,COG,2010,8.123
2705,COL,2010,4.924
2706,COM,2010,9.457
2707,CPV,2010,6.409
2708,CRI,2010,4.552
2709,CSS,2010,6.59432990673899
2710,CUB,2010,8.297
2711,CUW,2010,8.4
2712,CYM,2010,3.0
2713,CYP,2010,6.412
2714,CZE,2010,10.2
2715,DEU,2010,10.5
2716,DJI,2010,9.11
2717,DMA,2010,11.573
2718,DNK,2010,9.8
2719,DOM,2010,5.821
2720,DZA,2010,4.754
2721,EAP,2010,7.044319852373
2722,EAR,2010,7.03473581000227
2723,EAS,2010,7.11701794045333
2724,ECA,2010,10.8478988668152
2725,ECS,2010,10.135875938714
2726,ECU,2010,4.852
2727,EGY,2010,6.018
2728,EMU,2010,9.41947765790736
2729,ERI,2010,7.492
2730,ESP,2010,8.2
2731,EST,2010,11.9
2732,ETH,2010,9.001
2733,EUU,2010,9.83905922630446
2734,FCS,2010,10.7706815712562
2735,FIN,2010,9.5
2736,FJI,2010,7.113
2737,FRA,2010,8.5
2738,FRO,2010,7.2
2739,FSM,2010,4.587
2740,GAB,2010,8.284
2741,GBR,2010,8.9
2742,GEO,2010,12.347
2743,GHA,2010,8.626
2744,GIB,2010,7.678
2745,GIN,2010,11.669
2746,GMB,2010,8.941
2747,GNB,2010,11.035
2748,GNQ,2010,11.214
2749,GRC,2010,9.8
2750,GRD,2010,7.058
2751,GRL,2010,9.0
2752,GTM,2010,5.296
2753,GUM,2010,4.947
2754,GUY,2010,7.399
2755,HIC,2010,8.31417965842874
2756,HKG,2010,6.0
2757,HND,2010,4.348
2758,HPC,2010,9.94562623049641
2759,HRV,2010,11.8
2760,HTI,2010,17.738
2761,HUN,2010,13.0
2762,IBD,2010,7.35479758798947
2763,IBT,2010,7.81057964620275
2764,IDA,2010,9.238258099835
2765,IDB,2010,10.1112342874184
2766,IDN,2010,7.406
2767,IDX,2010,8.79866817174459
2768,IMN,2010,9.97
2769,IND,2010,7.385
2770,INX,2010,0.0
2771,IRL,2010,6.1
2772,IRN,2010,5.108
2773,IRQ,2010,5.85
2774,ISL,2010,6.4
2775,ISR,2010,5.2
2776,ITA,2010,9.9
2777,JAM,2010,6.019
2778,JOR,2010,3.604
2779,JPN,2010,9.5
2780,KAZ,2010,8.95
2781,KEN,2010,7.57
2782,KGZ,2010,6.6
2783,KHM,2010,6.121
2784,KIR,2010,7.071
2785,KNA,2010,9.24
2786,KOR,2010,5.1
2787,KWT,2010,1.834
2788,LAC,2010,6.26831214971472
2789,LAO,2010,8.008
2790,LBN,2010,4.066
2791,LBR,2010,9.907
2792,LBY,2010,4.512
2793,LCA,2010,7.32
2794,LCN,2010,6.24750658284439
2795,LDC,2010,9.10843371854974
2796,LIC,2010,9.62941661965771
2797,LIE,2010,6.6
2798,LKA,2010,7.369
2799,LMC,2010,7.83331577005155
2800,LMY,2010,7.79623384026249
2801,LSO,2010,18.644
2802,LTE,2010,7.45839221743385
2803,LTU,2010,13.6
2804,LUX,2010,7.4
2805,LVA,2010,14.3
2806,MAC,2010,3.678
2807,MAF,2010,3.718
2808,MAR,2010,5.966
2809,MCO,2010,0.0
2810,MDA,2010,12.582
2811,MDG,2010,7.713
2812,MDV,2010,3.112
2813,MEA,2010,4.9568575450879
2814,MEX,2010,5.594
2815,MHL,2010,6.876
2816,MIC,2010,7.61783879047736
2817,MKD,2010,9.3
2818,MLI,2010,11.812
2819,MLT,2010,7.3
2820,MMR,2010,9.214
2821,MNA,2010,5.33808939686088
2822,MNE,2010,9.1
2823,MNG,2010,6.729
2824,MNP,2010,0.0
2825,MOZ,2010,11.902
2826,MRT,2010,8.327
2827,MUS,2010,7.3
2828,MWI,2010,11.412
2829,MYS,2010,5.009
2830,NAC,2010,7.89635732709737
2831,NAM,2010,11.062
2832,NCL,2010,4.8
2833,NER,2010,10.589
2834,NGA,2010,14.628
2835,NIC,2010,4.491
2836,NLD,2010,8.2
2837,NOR,2010,8.5
2838,NPL,2010,6.987
2839,NRU,2010,8.214
2840,NZL,2010,6.53
2841,OED,2010,7.99973481728091
2842,OMN,2010,2.585
2843,OSS,2010,9.09746159819956
2844,PAK,2010,7.599
2845,PAN,2010,4.755
2846,PER,2010,6.895
2847,PHL,2010,5.636
2848,PLW,2010,8.1
2849,PNG,2010,7.134
2850,POL,2010,9.9
2851,PRE,2010,10.9429449363586
2852,PRI,2010,7.833
2853,PRK,2010,8.71
2854,PRT,2010,10.0
2855,PRY,2010,5.517
2856,PSE,2010,3.484
2857,PSS,2010,6.3695792636746
2858,PST,2010,8.95163776728593
2859,PYF,2010,2.84
2860,QAT,2010,1.263
2861,ROU,2010,12.8
2862,RUS,2010,14.2
2863,RWA,2010,8.068
2864,SAS,2010,7.30263235666759
2865,SAU,2010,2.498
2866,SDN,2010,7.648
2867,SEN,2010,7.19
2868,SGP,2010,4.4
2869,SLB,2010,5.614
2870,SLE,2010,13.089
2871,SLV,2010,6.758
2872,SMR,2010,6.5
2873,SOM,2010,15.358
2874,SRB,2010,14.2
2875,SSA,2010,10.9739643150551
2876,SSD,2010,11.68
2877,SSF,2010,10.9735996461329
2878,SST,2010,8.43368276432452
2879,STP,2010,7.055
2880,SUR,2010,7.109
2881,SVK,2010,9.9
2882,SVN,2010,9.1
2883,SWE,2010,9.6
2884,SWZ,2010,15.911
2885,SXM,2010,4.1
2886,SYC,2010,7.4
2887,SYR,2010,3.701
2888,TCA,2010,5.592
2889,TCD,2010,15.421
2890,TEA,2010,7.02317945669447
2891,TEC,2010,10.8649978096218
2892,TGO,2010,10.326
2893,THA,2010,6.307
2894,TJK,2010,5.934
2895,TKM,2010,6.377
2896,TLA,2010,6.19540339220803
2897,TLS,2010,7.951
2898,TMN,2010,5.35876485852006
2899,TON,2010,6.605
2900,TSA,2010,7.30263235666759
2901,TSS,2010,10.9735996461329
2902,TTO,2010,6.708
2903,TUN,2010,5.329
2904,TUR,2010,5.251
2905,TUV,2010,9.988
2906,TZA,2010,8.88
2907,UGA,2010,8.832
2908,UKR,2010,15.2
2909,UMC,2010,7.3927948473541
2910,URY,2010,9.369
2911,USA,2010,7.995
2912,UZB,2010,4.8
2913,VCT,2010,6.916
2914,VEN,2010,5.568
2915,VGB,2010,5.377
2916,VIR,2010,6.6
2917,VNM,2010,6.193
2918,VUT,2010,6.056
2919,WLD,2010,7.87476534546171
2920,WSM,2010,5.275
2921,XKX,2010,4.659
2922,YEM,2010,5.602
2923,ZAF,2010,11.257
2924,ZMB,2010,9.219
2925,ZWE,2010,13.281
2926,ABW,2011,6.945
2927,AFE,2011,9.49932316123333
2928,AFG,2011,7.931
2929,AFW,2011,12.1939338950132
2930,AGO,2011,10.63
2931,ALB,2011,7.238
2932,AND,2011,0.0
2933,ARB,2011,5.50163675956184
2934,ARE,2011,0.82
2935,ARG,2011,7.51
2936,ARM,2011,9.559
2937,ASM,2011,0.0
2938,ATG,2011,5.624
2939,AUS,2011,6.6
2940,AUT,2011,9.1
2941,AZE,2011,5.9
2942,BDI,2011,10.094
2943,BEL,2011,9.4
2944,BEN,2011,10.372
2945,BFA,2011,10.838
2946,BGD,2011,6.112
2947,BGR,2011,14.7
2948,BHR,2011,1.927
2949,BHS,2011,6.454
2950,BIH,2011,9.851
2951,BLR,2011,14.3
2952,BLZ,2011,4.591
2953,BMU,2011,6.8
2954,BOL,2011,7.496
2955,BRA,2011,6.283
2956,BRB,2011,8.952
2957,BRN,2011,3.813
2958,BTN,2011,6.737
2959,BWA,2011,8.738
2960,CAF,2011,14.092
2961,CAN,2011,7.1
2962,CEB,2011,11.3167231657085
2963,CHE,2011,7.8
2964,CHI,2011,7.92046585011944
2965,CHL,2011,5.805
2966,CHN,2011,7.14
2967,CIV,2011,10.927
2968,CMR,2011,10.641
2969,COD,2011,11.301
2970,COG,2011,7.942
2971,COL,2011,4.945
2972,COM,2011,9.313
2973,CPV,2011,5.938
2974,CRI,2011,4.379
2975,CSS,2011,6.55137574572101
2976,CUB,2011,8.421
2977,CUW,2011,8.5
2978,CYM,2011,3.2
2979,CYP,2011,6.354
2980,CZE,2011,10.2
2981,DEU,2011,10.6
2982,DJI,2011,9.07
2983,DMA,2011,12.998
2984,DNK,2011,9.4
2985,DOM,2011,5.84
2986,DZA,2011,4.713
2987,EAP,2011,7.06453134572616
2988,EAR,2011,6.91245514703411
2989,EAS,2011,7.1615974704795
2990,ECA,2011,10.4997638271321
2991,ECS,2011,9.96007880554867
2992,ECU,2011,4.826
2993,EGY,2011,5.956
2994,EMU,2011,9.41847847584683
2995,ERI,2011,7.249
2996,ESP,2011,8.3
2997,EST,2011,11.5
2998,ETH,2011,8.52
2999,EUU,2011,9.81195654932546
3000,FCS,2011,10.3548506088989
3001,FIN,2011,9.4
3002,FJI,2011,7.114
3003,FRA,2011,8.4
3004,FRO,2011,8.0
3005,FSM,2011,4.612
3006,GAB,2011,8.184
3007,GBR,2011,8.7
3008,GEO,2011,12.418
3009,GHA,2011,8.417
3010,GIB,2011,7.123
3011,GIN,2011,11.451
3012,GMB,2011,8.501
3013,GNB,2011,10.579
3014,GNQ,2011,10.979
3015,GRC,2011,10.0
3016,GRD,2011,7.021
3017,GRL,2011,8.4
3018,GTM,2011,5.233
3019,GUM,2011,5.122
3020,GUY,2011,7.455
3021,HIC,2011,8.35335242825144
3022,HKG,2011,6.0
3023,HND,2011,4.271
3024,HPC,2011,9.45167652280896
3025,HRV,2011,11.9
3026,HTI,2011,8.762
3027,HUN,2011,12.9
3028,IBD,2011,7.2879707135825
3029,IBT,2011,7.69599397690872
3030,IDA,2011,8.95716680951591
3031,IDB,2011,9.92261544504408
3032,IDN,2011,7.456
3033,IDX,2011,8.47031225101942
3034,IMN,2011,9.845
3035,IND,2011,7.267
3036,INX,2011,0.0
3037,IRL,2011,6.2
3038,IRN,2011,4.978
3039,IRQ,2011,5.646
3040,ISL,2011,6.2
3041,ISR,2011,5.3
3042,ITA,2011,10.0
3043,JAM,2011,5.871
3044,JOR,2011,3.597
3045,JPN,2011,9.9
3046,KAZ,2011,8.72
3047,KEN,2011,7.428
3048,KGZ,2011,6.5
3049,KHM,2011,5.947
3050,KIR,2011,7.007
3051,KNA,2011,9.362
3052,KOR,2011,5.1
3053,KWT,2011,1.752
3054,LAC,2011,6.11495681447473
3055,LAO,2011,7.762
3056,LBN,2011,4.099
3057,LBR,2011,9.741
3058,LBY,2011,5.479
3059,LCA,2011,7.34
3060,LCN,2011,6.11014964096288
3061,LDC,2011,8.73589475915302
3062,LIC,2011,9.3021140895755
3063,LIE,2011,6.8
3064,LKA,2011,7.371
3065,LMC,2011,7.66888505083203
3066,LMY,2011,7.68135283637572
3067,LSO,2011,17.828
3068,LTE,2011,7.42682540709213
3069,LTU,2011,13.6
3070,LUX,2011,7.4
3071,LVA,2011,13.9
3072,MAC,2011,3.719
3073,MAF,2011,3.72
3074,MAR,2011,5.91
3075,MCO,2011,0.0
3076,MDA,2011,13.074
3077,MDG,2011,7.427
3078,MDV,2011,3.004
3079,MEA,2011,4.91544920313982
3080,MEX,2011,5.597
3081,MHL,2011,6.848
3082,MIC,2011,7.52107179793431
3083,MKD,2011,9.5
3084,MLI,2011,11.498
3085,MLT,2011,7.8
3086,MMR,2011,9.026
3087,MNA,2011,5.30015862838809
3088,MNE,2011,9.4
3089,MNG,2011,6.741
3090,MNP,2011,0.0
3091,MOZ,2011,11.473
3092,MRT,2011,8.454
3093,MUS,2011,7.3
3094,MWI,2011,10.608
3095,MYS,2011,4.928
3096,NAC,2011,7.97619196962139
3097,NAM,2011,10.861
3098,NCL,2011,5.2
3099,NER,2011,10.145
3100,NGA,2011,14.336
3101,NIC,2011,4.444
3102,NLD,2011,8.1
3103,NOR,2011,8.4
3104,NPL,2011,6.891
3105,NRU,2011,7.916
3106,NZL,2011,6.86
3107,OED,2011,8.04897945578059
3108,OMN,2011,2.457
3109,OSS,2011,8.83871670499033
3110,PAK,2011,7.524
3111,PAN,2011,4.789
3112,PER,2011,6.864
3113,PHL,2011,5.668
3114,PLW,2011,8.3
3115,PNG,2011,6.951
3116,POL,2011,9.9
3117,PRE,2011,10.6106449961296
3118,PRI,2011,8.0
3119,PRK,2011,8.609
3120,PRT,2011,9.7
3121,PRY,2011,5.506
3122,PSE,2011,3.459
3123,PSS,2011,6.35084041182769
3124,PST,2011,8.97625134032338
3125,PYF,2011,2.832
3126,QAT,2011,1.188
3127,ROU,2011,12.5
3128,RUS,2011,13.5
3129,RWA,2011,7.814
3130,SAS,2011,7.199881146221
3131,SAU,2011,2.413
3132,SDN,2011,7.541
3133,SEN,2011,6.894
3134,SGP,2011,4.5
3135,SLB,2011,5.544
3136,SLE,2011,12.481
3137,SLV,2011,6.892
3138,SMR,2011,6.8
3139,SOM,2011,14.856
3140,SRB,2011,14.2
3141,SSA,2011,10.5916604367438
3142,SSD,2011,11.6
3143,SSF,2011,10.5914001623602
3144,SST,2011,8.2377259729896
3145,STP,2011,7.145
3146,SUR,2011,7.217
3147,SVK,2011,9.6
3148,SVN,2011,9.1
3149,SWE,2011,9.5
3150,SWZ,2011,14.926
3151,SXM,2011,5.1
3152,SYC,2011,7.9
3153,SYR,2011,3.934
3154,TCA,2011,6.047
3155,TCD,2011,15.056
3156,TEA,2011,7.04500129142556
3157,TEC,2011,10.5526396778849
3158,TGO,2011,9.98
3159,THA,2011,6.393
3160,TJK,2011,5.808
3161,TKM,2011,6.356
3162,TLA,2011,6.05117060893263
3163,TLS,2011,7.895
3164,TMN,2011,5.32082777623129
3165,TON,2011,6.624
3166,TSA,2011,7.199881146221
3167,TSS,2011,10.5914001623602
3168,TTO,2011,6.618
3169,TUN,2011,5.441
3170,TUR,2011,5.44
3171,TUV,2011,10.021
3172,TZA,2011,8.435
3173,UGA,2011,8.319
3174,UKR,2011,14.5
3175,UMC,2011,7.36536560611243
3176,URY,2011,9.402
3177,USA,2011,8.073
3178,UZB,2011,4.9
3179,VCT,2011,7.187
3180,VEN,2011,5.649
3181,VGB,2011,5.391
3182,VIR,2011,6.6
3183,VNM,2011,6.195
3184,VUT,2011,6.061
3185,WLD,2011,7.78588715548618
3186,WSM,2011,5.308
3187,XKX,2011,4.661
3188,YEM,2011,5.554
3189,ZAF,2011,10.592
3190,ZMB,2011,8.763
3191,ZWE,2011,11.857
3192,ABW,2012,7.187
3193,AFE,2012,9.10105039129286
3194,AFG,2012,7.711
3195,AFW,2012,11.9648052153854
3196,AGO,2012,10.031
3197,ALB,2012,7.573
3198,AND,2012,3.9
3199,ARB,2012,5.5592977916797
3200,ARE,2012,0.85
3201,ARG,2012,7.394
3202,ARM,2012,9.761
3203,ASM,2012,0.0
3204,ATG,2012,5.585
3205,AUS,2012,6.6
3206,AUT,2012,9.4
3207,AZE,2012,5.9
3208,BDI,2012,9.625
3209,BEL,2012,9.8
3210,BEN,2012,10.224
3211,BFA,2012,10.507
3212,BGD,2012,5.868
3213,BGR,2012,15.0
3214,BHR,2012,1.935
3215,BHS,2012,6.491
3216,BIH,2012,9.888
3217,BLR,2012,13.4
3218,BLZ,2012,4.457
3219,BMU,2012,6.8
3220,BOL,2012,7.433
3221,BRA,2012,6.34
3222,BRB,2012,8.879
3223,BRN,2012,3.926
3224,BTN,2012,6.689
3225,BWA,2012,8.671
3226,CAF,2012,13.622
3227,CAN,2012,7.1
3228,CEB,2012,11.4967288607324
3229,CHE,2012,8.0
3230,CHI,2012,8.30911417782009
3231,CHL,2012,6.074
3232,CHN,2012,7.13
3233,CIV,2012,10.517
3234,CMR,2012,10.235
3235,COD,2012,11.166
3236,COG,2012,7.753
3237,COL,2012,4.982
3238,COM,2012,9.175
3239,CPV,2012,5.808
3240,CRI,2012,4.541
3241,CSS,2012,6.54159016255616
3242,CUB,2012,8.571
3243,CUW,2012,8.2
3244,CYM,2012,3.3
3245,CYP,2012,6.439
3246,CZE,2012,10.3
3247,DEU,2012,10.8
3248,DJI,2012,8.924
3249,DMA,2012,12.186
3250,DNK,2012,9.4
3251,DOM,2012,5.802
3252,DZA,2012,4.767
3253,EAP,2012,7.06441655212078
3254,EAR,2012,6.81313414430201
3255,EAS,2012,7.1707796833412
3256,ECA,2012,10.3357824455447
3257,ECS,2012,10.0293453069988
3258,ECU,2012,4.793
3259,EGY,2012,5.91
3260,EMU,2012,9.70153892991687
3261,ERI,2012,7.08
3262,ESP,2012,8.6
3263,EST,2012,11.7
3264,ETH,2012,8.119
3265,EUU,2012,10.0675554328384
3266,FCS,2012,10.1991887032024
3267,FIN,2012,9.6
3268,FJI,2012,7.212
3269,FRA,2012,8.7
3270,FRO,2012,8.5
3271,FSM,2012,4.676
3272,GAB,2012,7.914
3273,GBR,2012,8.9
3274,GEO,2012,12.691
3275,GHA,2012,8.238
3276,GIB,2012,6.327
3277,GIN,2012,11.193
3278,GMB,2012,8.174
3279,GNB,2012,10.155
3280,GNQ,2012,10.557
3281,GRC,2012,10.6
3282,GRD,2012,7.281
3283,GRL,2012,8.0
3284,GTM,2012,5.171
3285,GUM,2012,5.368
3286,GUY,2012,7.513
3287,HIC,2012,8.47938291886644
3288,HKG,2012,6.1
3289,HND,2012,4.221
3290,HPC,2012,9.12284424716475
3291,HRV,2012,12.1
3292,HTI,2012,8.486
3293,HUN,2012,13.0
3294,IBD,2012,7.22301461593219
3295,IBT,2012,7.61031471882371
3296,IDA,2012,8.79334107858102
3297,IDB,2012,9.81954062956228
3298,IDN,2012,7.494
3299,IDX,2012,8.27599126751515
3300,IMN,2012,9.896
3301,IND,2012,7.118
3302,INX,2012,0.0
3303,IRL,2012,6.3
3304,IRN,2012,4.892
3305,IRQ,2012,5.505
3306,ISL,2012,6.1
3307,ISR,2012,5.3
3308,ITA,2012,10.3
3309,JAM,2012,5.813
3310,JOR,2012,3.596
3311,JPN,2012,10.0
3312,KAZ,2012,8.54
3313,KEN,2012,7.453
3314,KGZ,2012,6.5
3315,KHM,2012,5.863
3316,KIR,2012,6.928
3317,KNA,2012,9.146
3318,KOR,2012,5.3
3319,KWT,2012,1.721
3320,LAC,2012,6.12990053326995
3321,LAO,2012,7.604
3322,LBN,2012,4.134
3323,LBR,2012,9.57
3324,LBY,2012,5.028
3325,LCA,2012,7.479
3326,LCN,2012,6.13342059795569
3327,LDC,2012,8.45733090404255
3328,LIC,2012,9.10499204852385
3329,LIE,2012,6.1
3330,LKA,2012,7.181
3331,LMC,2012,7.54297785850733
3332,LMY,2012,7.59156568796096
3333,LSO,2012,17.019
3334,LTE,2012,7.41782081867409
3335,LTU,2012,13.7
3336,LUX,2012,7.3
3337,LVA,2012,14.3
3338,MAC,2012,3.771
3339,MAF,2012,3.847
3340,MAR,2012,5.86
3341,MCO,2012,0.0
3342,MDA,2012,13.443
3343,MDG,2012,7.38
3344,MDV,2012,2.873
3345,MEA,2012,5.01041905595595
3346,MEX,2012,5.642
3347,MHL,2012,6.859
3348,MIC,2012,7.43965893073245
3349,MKD,2012,9.8
3350,MLI,2012,11.21
3351,MLT,2012,8.1
3352,MMR,2012,9.023
3353,MNA,2012,5.41530581398219
3354,MNE,2012,9.5
3355,MNG,2012,6.514
3356,MNP,2012,0.0
3357,MOZ,2012,10.995
3358,MRT,2012,8.581
3359,MUS,2012,7.4
3360,MWI,2012,9.783
3361,MYS,2012,4.909
3362,NAC,2012,8.00199326202502
3363,NAM,2012,10.372
